trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_12_vs_Student_0,sw_Ablated_12_vs_Student_1,sw_Student_0_vs_Student_1,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
128,1,300.0,240.0,False,0.028360266171349322,0.025348293478994387,0.008495558376940129,0.014092595802340156,0.026854279825171856,0.0015059863461774677
129,1,300.0,270.0,False,0.025193424967833642,0.02678731537946228,0.01828877120277156,0.009197731927969677,0.025990370173647963,0.000796945205814319
130,1,300.0,300.0,True,0.02698356983651569,0.041885077711559485,0.033371875736526765,0.014424202696123666,0.03443432377403759,0.007450753937521898
131,1,300.0,330.0,False,0.07983072155045601,0.06877151327905881,0.03280783185965337,0.015172208040508525,0.07430111741475741,0.005529604135698599
132,1,330.0,0.0,False,0.08421509451145398,0.10841225441620753,0.03589610162707996,0.017999486785515946,0.09631367446383075,0.012098579952376773
133,1,330.0,30.0,False,0.03922598054282285,0.053860985829941165,0.04080073209945073,0.02547048694207881,0.046543483186382004,0.007317502643559157
134,1,330.0,60.0,False,0.03628756945256013,0.051703521124739964,0.0413209766703347,0.016756770416587314,0.043995545288650045,0.007707975836089918
135,1,330.0,90.0,False,0.051885845720031604,0.0652475326702909,0.047867834799393945,0.02386225798981545,0.05856668919516125,0.00668084347512965
136,1,330.0,120.0,False,0.04967397913877955,0.11655232875298774,0.13191042977426853,0.0971106529810978,0.08311315394588364,0.033439174807104094
137,1,330.0,150.0,False,0.04116802265944194,0.031196854861218377,0.02780042631877292,0.02946387621714738,0.03618243876033016,0.00498558389911178
138,1,330.0,180.0,False,0.037086976563697194,0.03466857019777568,0.0205361622598585,0.013204696349900524,0.03587777338073644,0.0012092031829607566
139,1,330.0,210.0,False,0.021135519521942803,0.02692156603992622,0.007722531974333643,0.010654499840703234,0.02402854278093451,0.002893023258991708
140,1,330.0,240.0,False,0.024881633891854087,0.02478057817339377,0.011476789081227737,0.010106656320351043,0.02483110603262393,5.052785923015911e-05
141,1,330.0,270.0,False,0.028445073676209142,0.029275309475785605,0.01091601100878235,0.010913480448586397,0.028860191575997375,0.00041511789978823134
142,1,330.0,300.0,False,0.058940537706919635,0.06682987662503909,0.01931196999625954,0.020036629691701793,0.06288520716597937,0.003944669459059726
143,1,330.0,330.0,True,0.937555472117,0.8890656558327827,0.08386362961812856,0.03989010603728579,0.9133105639748913,0.024244908142108612
144,2,0.0,0.0,True,0.12535071728833094,0.19302372387785963,0.0781300421385822,0.028125413827720012,0.15918722058309528,0.03383650329476434
145,2,0.0,30.0,False,0.1164616425683091,0.059792112482560764,0.06655539710921576,0.01477377866385924,0.08812687752543494,0.028334765042874167
146,2,0.0,60.0,False,0.04813478962395307,0.0715229265206697,0.055071618532772246,0.022518569055771438,0.059828858072311385,0.011694068448358318
147,2,0.0,90.0,False,0.0425726342142021,0.07153537032617584,0.07537665061692465,0.031779602379426605,0.05705400227018897,0.01448136805598687
148,2,0.0,120.0,False,0.057456871574601456,0.08104266034824081,0.09811467837045078,0.12454096782263112,0.06924976596142113,0.011792894386819679
149,2,0.0,150.0,False,0.16169910938458576,0.14361796534341859,0.03207470671208429,0.09449464758134417,0.15265853736400217,0.009040572020583587
150,2,0.0,180.0,False,0.06958247218519467,0.08978107581328934,0.03383550901386782,0.024816412596632413,0.079681773999242,0.010099301814047335
151,2,0.0,210.0,False,0.039047802441645366,0.03507621458881116,0.015532819200529544,0.011702090940624367,0.03706200851522826,0.0019857939264171023
152,2,0.0,240.0,False,0.07981971656322048,0.059647455288558,0.04285544812120294,0.03178690379203687,0.06973358592588924,0.010086130637331242
153,2,0.0,270.0,False,0.03607882071028269,0.02812399591402681,0.026073346842861965,0.014792522757800458,0.03210140831215475,0.00397741239812794
154,2,0.0,300.0,False,0.02347052919147271,0.026879613560660782,0.027331524078322726,0.02029631191516347,0.025175071376066747,0.001704542184594036
155,2,0.0,330.0,False,0.21396771742987358,0.16366143512080347,0.057683135817487775,0.030766636381809244,0.18881457627533854,0.025153141154535055
156,2,30.0,0.0,False,0.07422921332179619,0.07433767805478052,0.09727031508431913,0.024311234295121973,0.07428344568828835,5.4232366492164286e-05
157,2,30.0,30.0,True,0.16621155857609626,0.09962240728139792,0.07533162071933991,0.037258706516946016,0.1329169829287471,0.033294575647349174
158,2,30.0,60.0,False,0.13614524633305541,0.286846056372664,0.2125418046567199,0.06960815123154582,0.21149565135285972,0.0753504050198043
159,2,30.0,90.0,False,0.04586182925118981,0.09594864179549911,0.12010365019514632,0.04775524446738235,0.07090523552334446,0.02504340627215465
160,2,30.0,120.0,False,0.03652627928990039,0.03917144056605643,0.023872668482657802,0.011962550091556069,0.037848859927978415,0.0013225806380780213
161,2,30.0,150.0,False,0.029792190173958306,0.031750997001016856,0.011921302441573443,0.00899733461346257,0.03077159358748758,0.0009794034135292753
162,2,30.0,180.0,False,0.0369647134309513,0.03900271802635,0.00856281917955722,0.014168278504861662,0.03798371572865065,0.0010190022976993493
163,2,30.0,210.0,False,0.04313571059280022,0.04804525677393298,0.037703731657098394,0.02339502582372068,0.0455904836833666,0.002454773090566381
164,2,30.0,240.0,False,0.0553425538252442,0.07276728205071295,0.03494963136658255,0.025616913408346736,0.06405491793797857,0.008712364112734374
165,2,30.0,270.0,False,0.05442531578178376,0.04755724009395393,0.03054121272977664,0.024779639764468772,0.05099127793786884,0.0034340378439149145
166,2,30.0,300.0,False,0.045352139240888975,0.04936125409101674,0.04869271056761662,0.020074644811155014,0.04735669666595286,0.002004557425063884
167,2,30.0,330.0,False,0.04197907908829274,0.0681546115793989,0.05932443131699214,0.13329574448288278,0.055066845333845815,0.013087766245553079
168,2,60.0,0.0,False,0.03446512530532704,0.06434469168767154,0.05599910672473545,0.0257089385705361,0.04940490849649929,0.01493978319117225
169,2,60.0,30.0,False,0.10389778296632414,0.1811504379577716,0.21368196404099965,0.04975204142473556,0.14252411046204788,0.038626327495723735
170,2,60.0,60.0,True,0.05810665000570811,0.10022768872654161,0.06495995004540948,0.023749149616057418,0.07916716936612486,0.021060519360416752
171,2,60.0,90.0,False,0.058033364448571656,0.05383167256995568,0.011579327340199761,0.014930834825460461,0.055932518509263666,0.0021008459393079895
172,2,60.0,120.0,False,0.030142573147926913,0.025838612095059117,0.007315546512030976,0.007016377051072313,0.027990592621493015,0.0021519805264338977
173,2,60.0,150.0,False,0.024872054708431783,0.028109660008647987,0.007167533260609214,0.010213744315556203,0.026490857358539885,0.0016188026501081018
174,2,60.0,180.0,False,0.03652693034985115,0.03607229858569207,0.01068175157882877,0.012203964149839049,0.03629961446777161,0.00022731588207954012
175,2,60.0,210.0,False,0.032736696800113235,0.04174559148975172,0.02727547830127814,0.017671932829724235,0.03724114414493247,0.004504447344819241
176,2,60.0,240.0,False,0.06402330682373149,0.05575768547719007,0.024031177120230132,0.025494909089586574,0.059890496150460784,0.004132810673270707
177,2,60.0,270.0,False,0.03943901802048655,0.03135778219688299,0.03719328002502427,0.02299252982797688,0.035398400108684766,0.00404061791180178
178,2,60.0,300.0,False,0.1010461399604434,0.1388651063327334,0.07646982789472481,0.0665848031011714,0.1199556231465884,0.018909483186145007
179,2,60.0,330.0,False,0.061618981959027014,0.04613149939928457,0.04833418812134804,0.02976721993570637,0.05387524067915579,0.007743741279871222
180,2,90.0,0.0,False,0.15740456172480194,0.14939162691517982,0.04480362657379869,0.08350531560144865,0.15339809431999088,0.004006467404811059
181,2,90.0,30.0,False,0.056138617425411874,0.040071695655376466,0.03960585349203603,0.027628731074579083,0.04810515654039417,0.008033460885017704
182,2,90.0,60.0,False,0.05543172119768604,0.057616972625620655,0.015925100426066936,0.014124879489539856,0.056524346911653346,0.0010926257139673087
183,2,90.0,90.0,True,0.04424261440473819,0.04124619884928913,0.06451177312110815,0.008879235982362755,0.04274440662701366,0.0014982077777245285
184,2,90.0,120.0,False,0.039875866222535854,0.033602932375693,0.02579507999132781,0.010838699848149117,0.03673939929911443,0.003136466923421427
185,2,90.0,150.0,False,0.02700828881526284,0.026058059893358593,0.011132558152631884,0.006632754142118351,0.02653317435431072,0.00047511446095212413
186,2,90.0,180.0,False,0.02595496267070634,0.027355956079249406,0.008376936900449744,0.006440060580167959,0.026655459374977875,0.0007004967042715336
187,2,90.0,210.0,False,0.03510766426689819,0.03490596386563461,0.010479789222543359,0.015620974841093123,0.0350068140662664,0.00010085020063178851
188,2,90.0,240.0,False,0.061383882412136104,0.04873923590777754,0.026578663604949183,0.047265950203800575,0.05506155915995682,0.006322323252179282
189,2,90.0,270.0,False,0.08425030169184997,0.058237311193845634,0.06049853719628265,0.07786371342943939,0.0712438064428478,0.013006495249002166
190,2,90.0,300.0,False,0.18702560024680492,0.26220949046800235,0.12737448465462103,0.08274342034720443,0.22461754535740364,0.03759194511059871
191,2,90.0,330.0,False,0.05472050355343922,0.07761658050472238,0.06966327447625245,0.06374152973883422,0.0661685420290808,0.011448038475641579
192,2,120.0,0.0,False,0.05483035167604862,0.1324670703913917,0.10399728627914462,0.07137396511307685,0.09364871103372016,0.038818359357671535
193,2,120.0,30.0,False,0.046977297851679214,0.03778260119251864,0.02374287236178848,0.01124729408260194,0.04237994952209893,0.004597348329580288
194,2,120.0,60.0,False,0.03119626804751453,0.031602116153324596,0.01077310174018447,0.00819900468031424,0.03139919210041956,0.00020292405290503295
195,2,120.0,90.0,False,0.034232362664401085,0.030413079295826713,0.012789578225380365,0.005956964919292631,0.0323227209801139,0.001909641684287186
196,2,120.0,120.0,True,0.04886377699590637,0.042483078544447814,0.010418920900469326,0.008538708974444103,0.04567342777017709,0.0031903492257292776
197,2,120.0,150.0,False,0.03192956754165347,0.028613976377524112,0.023334731544396206,0.014346288042487814,0.030271771959588793,0.0016577955820646793
198,2,120.0,180.0,False,0.03041769024985251,0.03935242105118467,0.01912778788486357,0.010497200724403211,0.034885055650518595,0.004467365400666081
199,2,120.0,210.0,False,0.023643055932750127,0.02408721918150284,0.019345163274093635,0.013237290239597261,0.023865137557126485,0.00022208162437635688
200,2,120.0,240.0,False,0.029543607399050528,0.03264682570974697,0.014910052632250651,0.022091246194287237,0.031095216554398748,0.0015516091553482193
