model_A,model_B,n_trials,prep_steps,neural_dim,procrustes_auc,procrustes_auc_shared_q,procrustes_distance,centroid_distance_pointcloud,sliced_wasserstein_neural,mmd2_rbf,procrustes_curve_independent,procrustes_curve_shared_q,sliced_wasserstein,sliced_wasserstein_behaviour_mean,sliced_wasserstein_behaviour_median,sliced_wasserstein_behaviour_std,sliced_wasserstein_behaviour_max,behaviour_trials_evaluated,ablation_direction_idx,student_run,num_behaviour_samples
index_cued_first_diffusion_0.3_swap_7_ablated_dir_02,index_cued_first_diffusion_0.3_swap_recovery_13,16,26,16,0.5486091861124391,1.3715842132000846,0.5486091861124391,45.6851774828222,12.795654041197245,0.09830716677078122,"[0.8354880545076648, 0.7531643964033248, 0.639639632461785, 0.5975263178582713, 0.48083131159231557, 0.600925707190723, 0.7142048289893577, 0.9053495982400089, 0.8582382154026832, 0.8840414687452579, 0.7669975063025579, 0.6129957073545154, 0.4688217097928576, 0.3482915985435006, 0.29964726228136795, 0.24811409017008682, 0.25764643632040907, 0.2709486650978028, 0.2500423505892027, 0.2632153716117601, 0.4472351829016032, 0.5424269257144607, 0.6555410474094963, 0.7394749847508174, 0.8071684253802421, 0.8672121411303494]","[1.61952929329419, 1.696849255380675, 1.7473504865752238, 1.759331785160742, 1.7422703081899549, 1.8008714866874251, 1.9383262271422854, 2.0127546312762243, 1.9454518369903369, 1.9040036479877054, 1.765209043123029, 1.5465393483725665, 1.3771419120408321, 1.2605979626159192, 1.1552717495920517, 1.0891227985314809, 1.050819476650462, 1.0244571015385366, 0.9907418681615808, 0.9707461941824274, 1.1910022748247093, 1.1636462182859215, 1.0978600581385038, 1.0642547020365445, 1.043139372776356, 1.0273303005872287]",0.941386155315142,0.941386155315142,0.8022101381060198,0.48235612988696425,1.9821267433145637,16,2,index_cued_first_diffusion_0.3_swap_recovery_13,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_0,16,26,16,0.4994043591016623,1.453470302155377,0.4994043591016623,45.73592129563629,12.095519420331705,0.06883165425008486,"[0.8461723238988599, 0.6647392161819156, 0.5234782330556814, 0.4544088614355489, 0.4374882560760143, 0.4331584423484152, 0.45188842233437726, 0.5130263373107004, 0.5429380788111671, 0.5385765164753008, 0.50245581057565, 0.4595064955598868, 0.47304631330439273, 0.4176682448935374, 0.4010279160478543, 0.40393034839180947, 0.40320511532665676, 0.40365576562936056, 0.3878761702300737, 0.3729723939392395, 0.6869425249964006, 0.6329243705665113, 0.6107136058660251, 0.6747394817172692, 0.7539212871550761, 0.8342779329298518]","[1.7187367061169923, 1.6452896910070007, 1.6194356007811006, 1.5990140888547246, 1.6863596968902714, 1.6505918366466923, 1.70287470530696, 1.7647852887259614, 1.7900736247643045, 1.7993768722623142, 1.7853140159830463, 1.7128796503219905, 1.699278999623307, 1.6399458826192788, 1.543279217199861, 1.491769836440721, 1.4446377923320763, 1.41261835794752, 1.3381067449509985, 1.3171689519498393, 1.2932772153588494, 1.2222636989489588, 1.1326102764883894, 1.0781227994096365, 1.0462025118316751, 1.031164292671653]",5.461878851861716,5.461878851861716,1.2081300930822538,16.81861205716644,70.58861067726332,16,3,index_cued_first_diffusion_0.3_swap_recovery_0,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_1,16,26,16,0.4697013779067968,1.2001657742775353,0.4697013779067968,43.627611650278624,11.479506897482525,0.06062054093233138,"[0.8570174868278054, 0.6064096216486171, 0.4898448312267923, 0.44389833474386964, 0.44379843110171036, 0.48782453431145484, 0.5105686056735318, 0.4874650796023404, 0.4727341489655841, 0.47502930822429584, 0.47418635103076184, 0.4374976845699374, 0.4046243573432972, 0.3900564032889237, 0.36695190683755236, 0.3758819986754053, 0.34197998543788705, 0.3310623844624676, 0.3215076311319036, 0.3188751428319662, 0.7054626808939792, 0.5861807929029499, 0.573819374923848, 0.6342258346012455, 0.7071319919817338, 0.7934193315015158]","[1.489478614064937, 1.2372045547937776, 1.1539454419824693, 1.1558424829285778, 1.1545676214899727, 1.2862732842667568, 1.2202532479737211, 1.2699572798593457, 1.3151120310588427, 1.3638151405753662, 1.3623029034838963, 1.3438792698009854, 1.316289544834987, 1.2923846617455794, 1.2470293238071424, 1.2189255921041422, 1.1941030744303915, 1.1465964251029215, 1.1006780569588077, 1.0958114924455808, 1.6038461762149159, 1.3943675162511016, 1.2382343635345134, 1.1427527050097812, 1.0821448060300174, 1.0465076549997103]",7.9176727335675805,7.9176727335675805,2.224822228219719,16.7946841756286,70.04759119775562,16,3,index_cued_first_diffusion_0.3_swap_recovery_1,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_2,16,26,16,0.5247120961424956,1.173818368820134,0.5247120961424956,42.91218428044796,10.951545064814374,0.07299614423118006,"[0.852934072251831, 0.68083202146412, 0.5967421936798664, 0.5341212307690949, 0.48336611112632305, 0.5110318346423037, 0.532624729010221, 0.5650234222637437, 0.5300232472577687, 0.5169839669698421, 0.4894856589107473, 0.4789590464056845, 0.4693981775414564, 0.4801700992240528, 0.48798292489810885, 0.47972949693480804, 0.48668805975138385, 0.506266256922054, 0.5159786022642276, 0.5006530867729689, 0.564614665621553, 0.609540861697179, 0.58165106271617, 0.5901328452546825, 0.651482032053561, 0.7451316588540967]","[1.4328490723760325, 1.331038677006348, 1.24943270431625, 1.233683372025348, 1.1769811232206262, 1.262371621733006, 1.2588367473434823, 1.2452345713861046, 1.2102101521567528, 1.2152022003863259, 1.2266103916350182, 1.1864721235137194, 1.1587741827973321, 1.153279766767902, 1.1485461166434445, 1.1836334734638483, 1.1797514852425657, 1.1908675220034977, 1.2200626123155531, 1.2398144613314168, 1.2607522598248389, 1.342185925273758, 1.2886562541377786, 1.1899591542422474, 1.1199345082893666, 1.0611232921578768]",5.150641523969799,5.150641523969799,0.8382679882836284,16.62404795756816,69.51655342603215,16,3,index_cued_first_diffusion_0.3_swap_recovery_2,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_3,16,26,16,0.5488000642800358,1.142390399434896,0.5488000642800358,49.52481438864567,12.487521952413179,0.09811723145246443,"[0.8324153832054925, 0.6604133454304503, 0.5179351340757634, 0.5138728434782788, 0.5093972408752976, 0.46668921869957436, 0.5179901207788412, 0.5434876195005566, 0.6009397363263649, 0.6300082454528291, 0.5990834993991266, 0.5851097988450166, 0.5569738622360245, 0.5239881722519234, 0.5228904368003728, 0.5390843127805354, 0.531123910536776, 0.5394782810794915, 0.5310461790597998, 0.5381130568073358, 0.5413551214608952, 0.537702095357688, 0.5639451169469119, 0.6497391058897757, 0.7286763401297326, 0.8071023709576419]","[1.4878909157184415, 1.4098777640150881, 1.1365976897395418, 1.0986609034888672, 1.137125738462603, 1.1634726511863747, 1.169093789704222, 1.1024175774199798, 1.1269399595982699, 1.2137380083501967, 1.155388286985702, 1.134295911194456, 1.1613689135074177, 1.1217569466165167, 1.1571415415824555, 1.1361895667800135, 1.1276924124154057, 1.1641134317503412, 1.169094039025603, 1.1694712761823582, 1.3289237433323309, 1.3701076694707448, 1.302083803276374, 1.2137960884097934, 1.144131797468147, 1.0894508349705472]",5.472562882410463,5.472562882410463,1.2032425922123418,16.822683528490522,70.61566992176438,16,3,index_cued_first_diffusion_0.3_swap_recovery_3,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_4,16,26,16,0.5696907808716365,1.3850524955315018,0.5696907808716365,46.255404581334254,12.343742837092217,0.09306278232440046,"[0.8027750836328295, 0.6608087712695121, 0.5540808555641102, 0.47503999980659006, 0.43169655688636166, 0.5349113996315522, 0.660363476932708, 0.7426692706382587, 0.8079817423294781, 0.8301163674782971, 0.7579714932260821, 0.6888612678939401, 0.6116867817364815, 0.5130382435030925, 0.5256546688984226, 0.4793190074625639, 0.4660466239483667, 0.4294133735638094, 0.42610592914298157, 0.4467400044854797, 0.5028551478633793, 0.48634662989730887, 0.5713728750737018, 0.6584572164010526, 0.7399444481514793, 0.8181812181222471]","[1.3788643522206225, 1.5323772289899686, 1.61048537642149, 1.5844539612221098, 1.5949670491844214, 1.62504925846144, 1.717853006495733, 1.839647537082393, 1.8183577964549698, 1.7828673013934575, 1.735343634332639, 1.6517586996240592, 1.5891573112850599, 1.4990635343274012, 1.457203412088535, 1.3898871091022622, 1.3227321797606095, 1.2605027558096067, 1.1934549886115848, 1.1608306642138135, 1.185015126966106, 1.1538407210920445, 1.07037973430362, 1.0326430082446791, 1.0108844595625706, 1.0063537053562908]",6.436742164545343,6.436742164545343,2.2020907646270125,16.885684166350586,71.76973477879297,16,3,index_cued_first_diffusion_0.3_swap_recovery_4,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_5,16,26,16,0.6215174596165753,1.412923831189585,0.6215174596165753,60.996920786163344,20.866756298383542,0.4855406458614083,"[0.8886885605674385, 0.6899050105824492, 0.5638888519933816, 0.49148236071473556, 0.6492769988563104, 0.6697476989315032, 0.6363978687095769, 0.6482139290169492, 0.6692021213958085, 0.6228496827921062, 0.5663074051129049, 0.5317299928704308, 0.5070357935168095, 0.49615154407798323, 0.4636586090193417, 0.5001393658274532, 0.5232602731220795, 0.5192812822026363, 0.5487431167227169, 0.5835226274305627, 0.806034077358002, 0.8361942865432558, 0.874882195732352, 0.9080606940847252, 0.9315112768767789, 0.9552652125127722]","[1.7473484023811396, 1.6922390622298966, 1.7746470737185582, 1.870500187840029, 2.0700542075581407, 1.9583216907045424, 1.8332041464754352, 1.789652818889724, 1.6965969012056317, 1.6575996983677344, 1.5986598234016058, 1.5787972447804992, 1.5176221763442677, 1.4566196041625845, 1.3852381605534747, 1.3393177536355663, 1.2936300600115724, 1.283762974438868, 1.249561621320428, 1.2161066585157767, 1.0376292974246548, 1.0128077332549168, 1.0153238306523205, 1.015297276226562, 1.0139248522809463, 1.0104611114898103]",7.076066070858145,7.076066070858145,2.380640928442263,16.36471394122485,69.97012512137947,16,3,index_cued_first_diffusion_0.3_swap_recovery_5,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_6,16,26,16,0.5513392641463405,1.4337273341248862,0.5513392641463405,44.508408203943056,12.506338263279801,0.09280082658743793,"[0.8972761569181938, 0.6718936487391435, 0.4946697305567362, 0.43693487585752633, 0.45674429403091177, 0.5820495650034343, 0.6343372496181495, 0.6174269801414192, 0.6623268125806953, 0.6113193589842989, 0.5578441589338612, 0.5216908061076092, 0.496156162430387, 0.4580759516149761, 0.4703731537870323, 0.4616222863934358, 0.4620150542745297, 0.4600004607468713, 0.4286725396020923, 0.42537147247247287, 0.5722435869931666, 0.6461989591828238, 0.7195203887749166, 0.7784675712659898, 0.8233669559238107, 0.8737215306589237]","[1.2967825054436901, 1.3994123160330023, 1.3911382339401088, 1.3866883531101502, 1.4487524623691521, 1.7859618883897945, 1.9254368910110042, 1.9609709214457576, 1.9568920480397127, 1.8711061727467326, 1.8052514774291053, 1.722125194753378, 1.6522607553024162, 1.576455766196235, 1.5023957649985555, 1.444807396277637, 1.3910395043055594, 1.363617872030707, 1.3141218015944718, 1.3073017468882708, 1.2517446869954365, 1.238708189903313, 1.1889435666727246, 1.1307769810120119, 1.090473575759985, 1.0442717346399328]",7.159351028422253,7.159351028422253,2.3808152922688293,16.39702494460438,69.93153358970218,16,3,index_cued_first_diffusion_0.3_swap_recovery_6,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_7,16,26,16,0.4944319966844303,1.2216739399002499,0.4944319966844303,44.65974335488521,12.19186668134535,0.0694465806245892,"[0.9594126380462128, 0.7342494286975674, 0.5668679191732802, 0.5359375626263956, 0.5066354874888874, 0.49973698924516147, 0.5500907631887362, 0.5864818537964639, 0.5949967826151031, 0.5230148531197979, 0.4414048343301863, 0.40083088273002426, 0.3845382524713803, 0.40471048501740226, 0.3870668312666397, 0.3851086015625197, 0.3769092077881134, 0.37396616979972325, 0.3627506055936411, 0.37132871970140363, 0.48286645635627157, 0.4663733103699559, 0.5664288172351999, 0.6814249261109189, 0.7658434441525399, 0.8519248206695355]","[1.5303142708683652, 1.4365485476392472, 1.2961840666761313, 1.246820584357621, 1.2425987908946605, 1.3524838434801656, 1.4197618384480122, 1.416078765027265, 1.4337912103009671, 1.4284628266052712, 1.3548428650755406, 1.3745607015954604, 1.3130607253051763, 1.3282722363109385, 1.3368545547919124, 1.3052952109693945, 1.2899605609746858, 1.2812328993700173, 1.3036575732490896, 1.2727762480516158, 1.1103676122922785, 1.0437314075879112, 0.9928411854722838, 0.9688295813825346, 0.9643567095645771, 0.9699895130991093]",6.445989489418285,6.445989489418285,2.2115460675803194,16.875995248792343,71.74015452317641,16,3,index_cued_first_diffusion_0.3_swap_recovery_7,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_8,16,26,16,0.47521250276517524,1.3122299914809257,0.47521250276517524,45.03279359398938,12.004646569164336,0.0838217877021572,"[0.953958701325557, 0.7163720316115767, 0.5685601672113926, 0.5485694328153333, 0.5381999287502812, 0.4899991764215163, 0.48889526688536533, 0.44802103813510324, 0.440195380179853, 0.41835177012018393, 0.41541587825615195, 0.4213390173480159, 0.4073533781615233, 0.41031904034479777, 0.37577532860737717, 0.3579144911947616, 0.37009611736531456, 0.36020740569338366, 0.3517957986252304, 0.34828253022303457, 0.5399099870079734, 0.5620463916592446, 0.5647907126473023, 0.6284623575708067, 0.710430152129747, 0.794485884533011]","[1.557057367414519, 1.3797220085279982, 1.3154649059229133, 1.2959093028674302, 1.2814208985747604, 1.2931923612305296, 1.3971535290005963, 1.3905671696799762, 1.3961664859711442, 1.391525004932563, 1.3910337772582289, 1.39246231320117, 1.3662566798860332, 1.416823955856097, 1.447215521846244, 1.4451428362037007, 1.4451285689486786, 1.4689139575271757, 1.51920874792247, 1.5120592713829482, 1.4620890917304556, 1.3469025362538567, 1.235361562908681, 1.1419567520105502, 1.0850600631386376, 1.0454275840279363]",5.484853586853429,5.484853586853429,1.2322986504903806,16.820642936978704,70.61832913883124,16,3,index_cued_first_diffusion_0.3_swap_recovery_8,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_9,16,26,16,0.5050464489811961,1.3530018965463728,0.5050464489811961,50.54143237327383,14.248527320948849,0.12683765500726607,"[0.8927516637803643, 0.7011850046576824, 0.5661715659800343, 0.5191424197247446, 0.4690408022810999, 0.5027141185633964, 0.5118313075570753, 0.48877568965774615, 0.510573544674631, 0.4731617008094759, 0.5030240016310457, 0.4966833520538847, 0.47400784041113564, 0.48054399944050463, 0.4262932290598772, 0.4090670549185423, 0.3670281970767165, 0.3441939356636092, 0.3695672851315975, 0.4152470049614203, 0.5304236633801551, 0.5556059707626743, 0.6238688406546532, 0.7199213766651714, 0.7945282350300696, 0.8644634017479508]","[1.5458683710043015, 1.5839342998508121, 1.61029210952276, 1.6156956625692465, 1.6507069076967977, 1.7287422125841276, 1.718597467430003, 1.6044042336788462, 1.5154552300435016, 1.3935545711169603, 1.3027864843711996, 1.2556323339541449, 1.1871396283521372, 1.175574665223363, 1.232262161226727, 1.333033084434461, 1.425873120651651, 1.5195861807601696, 1.6167476870913138, 1.691109540874203, 1.299374460473555, 1.2203190760134575, 1.1222011157757563, 1.0605433289192772, 1.0334233297093471, 1.016252464759451]",5.653709976912128,5.653709976912128,1.4958167043205717,16.48673806321366,69.46390401270168,16,3,index_cued_first_diffusion_0.3_swap_recovery_9,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_10,16,26,16,0.6547862868400758,1.6748212629007122,0.6547862868400758,52.461277621803454,16.517526898244846,0.17903340204827767,"[0.8032120416829102, 0.7131504426378366, 0.607882751584907, 0.5781465929841395, 0.5445977340413491, 0.5076806072415625, 0.5572271990251992, 0.6063040426975163, 0.6529325656964242, 0.6749084017119212, 0.6584904945996082, 0.6748056876523106, 0.6281145104361531, 0.6275466180325403, 0.6248410609691684, 0.6609258330837768, 0.6828581095495079, 0.6824946579586172, 0.7649083667808682, 0.7753954405473166, 0.8100521049384621, 0.8121328958913434, 0.7664461657240295, 0.7743271781794064, 0.808124023021844, 0.8570879040294088]","[1.394850115875812, 1.4171760509479427, 1.368807590355605, 1.38763844627805, 1.4754722903860018, 1.6771797359577576, 1.81799117547098, 1.936811092351578, 2.0269422354412576, 2.1343177805665268, 2.124762524039614, 2.150405067915029, 2.092477963203196, 2.092962244612419, 2.090887661966475, 2.1062148703611094, 2.1077294837430793, 2.0611186635095113, 2.0948703678863443, 2.0662410111152165, 1.4992291276587295, 1.2716919794765147, 1.164456420966534, 1.0953855986233179, 1.0625176735412813, 1.0492814422130685]",5.690643249190289,5.690643249190289,1.5443410004097504,16.495045501986787,69.5425905367629,16,3,index_cued_first_diffusion_0.3_swap_recovery_10,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_11,16,26,16,0.7673303138099629,1.6438826026962952,0.7673303138099629,39.19268691673332,14.48114870801818,0.21786648590658164,"[0.8939567671953239, 0.6986611865609438, 0.5795506710091289, 0.6415057480272708, 0.8510954219109925, 1.1228593166735712, 1.278458614988161, 1.3085894913290927, 1.3434566165736939, 1.3567779515300122, 1.197796098731467, 1.0114308838081316, 0.8810026860287062, 0.6784403522778426, 0.5782875281934072, 0.48172205426359127, 0.4112878861873637, 0.4063853342250461, 0.407701002937972, 0.41292926998347257, 0.7404203611474324, 0.6498659611981633, 0.6491654501219845, 0.6878623840703063, 0.7319398377909219, 0.7928353317853964]","[1.6707816686279755, 1.6328190259403232, 1.6076007083201806, 1.7170134225527003, 1.9737236688909843, 2.1546171642012255, 2.2661974305745556, 2.2570960936355844, 2.2655605965079086, 2.2981795716370588, 2.175739061223814, 2.020011158140613, 1.914605308169806, 1.7571231716897693, 1.6382767990765787, 1.5694027785589384, 1.5775506365867242, 1.6105943742257172, 1.5638411505051795, 1.5598795880058411, 1.300825703400405, 1.248434224120032, 1.1644411171863138, 1.0898515155926032, 1.0393483637367587, 1.0056484066201306]",4.4836904798178505,4.4836904798178505,0.14018749802705938,16.698725304485002,69.15516164558497,16,3,index_cued_first_diffusion_0.3_swap_recovery_11,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_12,16,26,16,0.8385163096473524,1.4418238998750372,0.8385163096473524,43.1575036090278,14.59169654128031,0.15344780272416958,"[0.7854078274383463, 0.6746396639427779, 0.6064121764371692, 0.5219128239885971, 0.482400926248215, 0.5764859388245533, 0.5736883560817898, 0.6033460512209086, 0.6950431741569713, 0.7096592163921757, 0.7773791208075814, 0.7751757359640771, 0.8884158736933714, 0.951874000932692, 1.0426066280973854, 1.191111261237937, 1.3103490655202799, 1.4880480194205732, 1.5281410513604408, 1.652925013343183, 0.8111048292950033, 0.7048074994744894, 0.7315410745467812, 0.8013472863955924, 0.8570182938088811, 0.9065741118411196]","[1.3149044575894147, 1.1600151286571183, 1.0894630268373515, 1.0385577291071901, 1.0522910401645365, 1.1312453005891685, 1.2189236730559703, 1.2666615824804714, 1.3189890137137075, 1.3339911988820927, 1.4887539198893058, 1.529120557972296, 1.6485350580143587, 1.7335022235725488, 1.8882283174402559, 2.0274739276587805, 2.196363883819556, 2.444913768547057, 2.558506614280386, 2.735023444197606, 1.373438448743624, 1.12387823253908, 1.0195361868603996, 0.984900706349995, 0.9781067286411496, 0.9790989118845018]",5.660491159141982,5.660491159141982,1.510597382176049,16.483494321852454,69.45590907934697,16,3,index_cued_first_diffusion_0.3_swap_recovery_12,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_03,index_cued_first_diffusion_0.3_swap_recovery_13,16,26,16,0.5755102788313344,1.4762361011499572,0.5755102788313344,40.75109573090711,11.803507595746499,0.09011286378442529,"[0.7566461968718949, 0.6055242226431924, 0.5646611955316437, 0.545985200793722, 0.5258938486817404, 0.6197218267801119, 0.6763581876160275, 0.7462841573158394, 0.8741883242949066, 0.8458128886132611, 0.8263337395842392, 0.7771187141582202, 0.7099578610137054, 0.5700573712001789, 0.48825334036651474, 0.4575627701625474, 0.398388961908498, 0.3735361530441898, 0.3759469487994088, 0.33220688503903295, 0.41457513733845164, 0.4358428643881106, 0.5543152009979189, 0.6739116951037967, 0.7685025071243323, 0.8480082973583155]","[1.5061572475432032, 1.5619062264556518, 1.5941960513827433, 1.6263139743032087, 1.6468914065094642, 1.7528256464611198, 1.84182339252611, 1.9354782848586736, 2.002229263944727, 1.9960802325505458, 2.0153694891178326, 1.9250410194272127, 1.8621059429210431, 1.7404985308019492, 1.6016984558719476, 1.5542004879701978, 1.4737177777829924, 1.4030383823858679, 1.3667589214669098, 1.294493514781991, 1.0823396991294139, 0.9763602976172282, 0.9530809439431357, 0.9553455244803442, 0.9710422514195555, 0.9924485760348205]",5.292058707188158,5.292058707188158,1.0069512284281132,16.717106517049515,70.02266271265849,16,3,index_cued_first_diffusion_0.3_swap_recovery_13,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_04,index_cued_first_diffusion_0.3_swap_recovery_0,16,26,16,0.46762628591530503,1.3036320677747095,0.46762628591530503,45.34479414948678,11.656019234423365,0.0843636897722827,"[0.7835120915406981, 0.5375736937069724, 0.49509103696378787, 0.47198660442215257, 0.44284901961027245, 0.4331096307748489, 0.4446777016700498, 0.47654746346100824, 0.4525928108090864, 0.4294303934169699, 0.39617109835283876, 0.3852946957783416, 0.3858281350646113, 0.38363418124766646, 0.3714362784097175, 0.38809536289987867, 0.3993784284153269, 0.37819288488495545, 0.3717910586198786, 0.34771744015123307, 0.6698931143172806, 0.6163887198535467, 0.6103904998257037, 0.6877241364736317, 0.7678674336172775, 0.8457311305610888]","[1.6210057671757792, 1.5988356071069818, 1.6809031489220299, 1.6726748764017783, 1.705501696918703, 1.6166539401557747, 1.5673952436560321, 1.5449332800600581, 1.4986047141006236, 1.484291101122354, 1.461838998830563, 1.39091403156378, 1.3047815268699345, 1.2153323289318338, 1.1454494204653896, 1.1104606296871826, 1.097102986365691, 1.0958835471594572, 1.1054307854012262, 1.1111892818404758, 1.29749009414749, 1.3365373137021996, 1.247880312272581, 1.1573916665645072, 1.1034655629711896, 1.0659775666734457]",1.5574560463594165,1.5574560463594165,1.484890617384969,0.40913838930040947,2.2133226646849558,16,4,index_cued_first_diffusion_0.3_swap_recovery_0,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_04,index_cued_first_diffusion_0.3_swap_recovery_1,16,26,16,0.47815460990161646,1.1466915740930335,0.47815460990161646,44.02971098683464,11.325903460867922,0.07778522007609878,"[0.7972680551831862, 0.5491459552802322, 0.5036124284961421, 0.4827179260083043, 0.44379752607513495, 0.4966095608144819, 0.4775217053963752, 0.48800590093135515, 0.5009917090853918, 0.5129560833234201, 0.5299935419581426, 0.5147443293759439, 0.42311663057862886, 0.3999443567520053, 0.3590963917016035, 0.34946134932298645, 0.346287265171739, 0.3509515410269116, 0.3553613971103512, 0.35099439128622545, 0.6575551863177987, 0.6032353653910527, 0.583552848990092, 0.6329136116293635, 0.7170558667637528, 0.8075259221259998]","[1.2699567386110753, 1.133277995243418, 1.1603469871459666, 1.189188162408365, 1.1489438635739582, 1.2948247040075103, 1.2974077368139767, 1.3123524598552148, 1.3838595417631392, 1.380749197167025, 1.3901083857190295, 1.318037237527119, 1.1850337304348728, 1.05449063947459, 0.9472584423140297, 0.9002445295418118, 0.8904445218480008, 0.8787194969736174, 0.87408514180595, 0.8789270371030282, 1.625058712401438, 1.5896588642942913, 1.4377945079223304, 1.2468416722484448, 1.1288977174140151, 1.0649025442243736]",2.6574768482629443,2.6574768482629443,1.1921559314294776,4.4925320765112655,19.110445049495148,16,4,index_cued_first_diffusion_0.3_swap_recovery_1,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_04,index_cued_first_diffusion_0.3_swap_recovery_2,16,26,16,0.4901986145874948,1.0381916404779628,0.4901986145874948,41.32670919732962,10.522525583661494,0.07285036367524966,"[0.7200284042753932, 0.5658291499237732, 0.5248509528877422, 0.48883273673298344, 0.4151819729595669, 0.4160995585105327, 0.39276125635965087, 0.41338550915514044, 0.4398182901390509, 0.44520823139052396, 0.4355341931861893, 0.4605576716363594, 0.49811800311480564, 0.5212409397131309, 0.5315655667848076, 0.537393185496012, 0.5379727103677777, 0.5561209592850781, 0.5590798180479722, 0.553519810913108, 0.5292085328332375, 0.4944192408998827, 0.473042028806579, 0.5539871259592436, 0.6606559303676971, 0.7615328033326438]","[1.2566386283263917, 1.225370283296769, 1.1264604390078063, 1.0684407410972516, 0.9466319283023202, 0.8505501591877292, 0.8775921879279385, 0.8490941250876947, 0.9193843510264468, 0.982606299097065, 1.0834682554956763, 1.1087825289388944, 1.1375029688678124, 1.166386742866955, 1.1651607114970526, 1.1780780252316678, 1.1732478771058188, 1.156769180007307, 1.1604911010157801, 1.1744012573407534, 1.1928537151350493, 1.2096355034008477, 1.1109640624340889, 1.0264073706756254, 0.9874910517707167, 0.9737849448975333]",1.0920385592470763,1.0920385592470763,0.8935746022107813,0.5110360126411234,2.3200752771394795,16,4,index_cued_first_diffusion_0.3_swap_recovery_2,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_04,index_cued_first_diffusion_0.3_swap_recovery_3,16,26,16,0.5295705599571402,1.1383873952512134,0.5295705599571402,49.696895222069,11.946048504787878,0.09967408994460092,"[0.7616629222054931, 0.61211598300281, 0.4663208593615183, 0.4567993990741212, 0.48371418916703546, 0.4369611995399746, 0.4403921805823668, 0.47081514754234866, 0.43242042709037704, 0.4133858660071548, 0.47695518583605967, 0.49402157789204265, 0.5196932705363241, 0.571578241297224, 0.5730813008499901, 0.6048714368531946, 0.6240217435399905, 0.612863472835981, 0.6043752405300622, 0.5846739666962127, 0.5603648807417407, 0.5369843194286518, 0.5709301814777054, 0.6690547471990919, 0.7551856864015957, 0.83284518859865]","[1.2298401620669395, 1.126738649775615, 0.9965713030703, 0.9846237083073028, 0.9853410609057679, 1.1141032134420192, 1.1186353672831542, 1.1298616774503505, 1.1817482430075283, 1.1761771984713463, 1.2004977548600113, 1.1968693839744537, 1.2008208370503857, 1.1823271608499741, 1.2093123390695328, 1.1875535472300525, 1.187066394572498, 1.2026950357356931, 1.1970531651663165, 1.2095456109338505, 1.4230138689124876, 1.447988568739714, 1.352028838621558, 1.2458861686337928, 1.1703296698460932, 1.1127268591765613]",1.5810093472649427,1.5810093472649427,1.512460061868065,0.4281186962530066,2.239695702358447,16,4,index_cued_first_diffusion_0.3_swap_recovery_3,512
