trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_5_vs_Student_0,sw_self_reference
0,1,0.0,0.0,True,0.2961670595815576,0.04631061735740481
1,1,0.0,30.0,False,0.13580327873107567,0.02190428118665741
2,1,0.0,60.0,False,0.13740525021191025,0.0379094474682548
3,1,0.0,90.0,False,0.2895508338983024,0.10908874677830178
4,1,0.0,120.0,False,0.13793472167407828,0.03046805286801109
5,1,0.0,150.0,False,0.19932803404468435,0.062497862733287474
6,1,0.0,180.0,False,0.23009506088608173,0.030678544969938455
7,1,0.0,210.0,False,0.23814568481805248,0.1312527009690163
8,1,0.0,240.0,False,0.33554678671799226,0.08719930379933946
9,1,0.0,270.0,False,0.11341486644354373,0.02754944919905123
10,1,0.0,300.0,False,0.09587298696910013,0.040685136304218605
11,1,0.0,330.0,False,0.13000521886240451,0.024426615950288874
12,1,30.0,0.0,False,0.10100508675021079,0.03523713447969187
13,1,30.0,30.0,True,0.13306649541904986,0.017477889798740612
14,1,30.0,60.0,False,0.0990966524556315,0.022755177443794884
15,1,30.0,90.0,False,0.08197205196584612,0.027527791879240687
16,1,30.0,120.0,False,0.05394889617307268,0.016231530415259383
17,1,30.0,150.0,False,0.051814812064118004,0.0182820028736674
18,1,30.0,180.0,False,0.12607713620820973,0.14363963799649945
19,1,30.0,210.0,False,0.26501537303041267,0.14006981645764965
20,1,30.0,240.0,False,0.2566991767311421,0.032340103711729726
21,1,30.0,270.0,False,0.21184959516286914,0.14573648414553358
22,1,30.0,300.0,False,0.14254543062369096,0.12958861164159838
23,1,30.0,330.0,False,0.09356448883370425,0.113252632939043
24,1,60.0,0.0,False,0.07470355678884569,0.018303705695412356
25,1,60.0,30.0,False,0.052151091802477775,0.018104913574023683
26,1,60.0,60.0,True,0.38631825588732815,0.024888886735647372
27,1,60.0,90.0,False,0.11229964150792217,0.01888388227202933
28,1,60.0,120.0,False,0.025100407534005637,0.036886509830931946
29,1,60.0,150.0,False,0.03893707419793406,0.0389412804031838
30,1,60.0,180.0,False,0.16757621465514524,0.04314985940419487
31,1,60.0,210.0,False,0.032213763874530926,0.06656782467784747
32,1,60.0,240.0,False,0.20312092882089386,0.044155780645382864
33,1,60.0,270.0,False,0.11947881851842142,0.06629861154769019
34,1,60.0,300.0,False,0.15793452759415688,0.05625008762397729
35,1,60.0,330.0,False,0.04424242852545961,0.027020889119638864
36,1,90.0,0.0,False,0.07734118762732477,0.0435096941403159
37,1,90.0,30.0,False,0.11876974343961569,0.046667024045684666
38,1,90.0,60.0,False,0.04774054849580979,0.01986055952869243
39,1,90.0,90.0,True,0.14261826751126386,0.03359610888079741
40,1,90.0,120.0,False,0.31788497776479674,0.03730274120759876
41,1,90.0,150.0,False,0.05595656333460685,0.08217755486278384
42,1,90.0,180.0,False,0.05808114714348399,0.11729891219425459
43,1,90.0,210.0,False,0.05595968971847537,0.02552320009390742
44,1,90.0,240.0,False,0.22371727165788685,0.07654042283227425
45,1,90.0,270.0,False,0.06190003162921559,0.05579178050329185
46,1,90.0,300.0,False,0.0818750127072657,0.0456596401425864
47,1,90.0,330.0,False,0.06046117921458243,0.11824646649386363
48,1,120.0,0.0,False,0.07675081136317098,0.05058246108351665
49,1,120.0,30.0,False,0.021035192232890416,0.01712177975882223
50,1,120.0,60.0,False,0.06771465202747032,0.03101709292744894
51,1,120.0,90.0,False,0.37174895735865265,0.10859794412011738
52,1,120.0,120.0,True,0.628317415753084,0.03351727956908513
53,1,120.0,150.0,False,0.08372358172089683,0.04128911516063824
54,1,120.0,180.0,False,0.43012299436544743,0.18591745579222047
55,1,120.0,210.0,False,0.06004982439116925,0.023790448874024928
56,1,120.0,240.0,False,0.06983024742191576,0.06160667008809793
57,1,120.0,270.0,False,0.07030129984287045,0.04520782528864581
