ablation_direction_idx,student_run,trial_index,sliced_wasserstein_behaviour,num_behaviour_samples
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,217,1.6952678409218516,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,226,1.438916671502723,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,238,1.2739157502389444,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,277,0.9596505370832615,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,23,17.646159320798745,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,24,19.150301721218923,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,26,31.76707114408791,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,56,16.14912342465338,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,119,16.44784940980926,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,121,19.48331149219981,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,148,6.362262839318372,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,180,16.884981348403798,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,195,9.617703826986054,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,205,10.334903809318561,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,209,14.790973498856424,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,212,4.958720531101612,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,217,9.729745981946515,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,226,9.199898416682194,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,238,11.92648208885781,512
0,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,277,12.510061377410404,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,23,0.6540943757635711,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,24,3.4999802158453948,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,26,17.181174192935813,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,56,2.7499184872346927,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,119,1.2217103156922522,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,121,0.9458116145687329,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,148,2.5815465882848883,512
