trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_1_vs_Student_0,sw_Ablated_1_vs_Student_1,sw_Ablated_1_vs_Student_2,sw_Ablated_1_vs_Student_3,sw_Ablated_1_vs_Student_4,sw_Ablated_1_vs_Student_5,sw_Student_0_vs_Student_1,sw_Student_0_vs_Student_2,sw_Student_0_vs_Student_3,sw_Student_0_vs_Student_4,sw_Student_0_vs_Student_5,sw_Student_1_vs_Student_2,sw_Student_1_vs_Student_3,sw_Student_1_vs_Student_4,sw_Student_1_vs_Student_5,sw_Student_2_vs_Student_3,sw_Student_2_vs_Student_4,sw_Student_2_vs_Student_5,sw_Student_3_vs_Student_4,sw_Student_3_vs_Student_5,sw_Student_4_vs_Student_5,teacher_vs_students_mean,teacher_vs_students_std
22,1,30.0,300.0,False,0.8047491456345863,0.07032387350443259,0.1566502311504446,0.47978308590090846,0.42932051480621947,0.049641642004808056,0.8044057428426596,0.8110915060352979,1.0643841790522997,1.0344092726004481,0.7914494179007434,0.0928663135362737,0.4197610402951532,0.36919816099352354,0.03956766409677781,0.3320841474862273,0.2832052556608373,0.12615739351460453,0.09644030734986545,0.45578885382971973,0.40451815072098984,0.3317447488335666,0.26887130310580565
23,1,30.0,330.0,False,0.7476515410311295,0.14892564351841303,0.05871349591101403,0.2886410125436546,0.27120124214859015,0.07206487223225122,0.6505429164143746,0.7240439666486909,0.9317389922933714,0.9488240007189286,0.7189984628080808,0.11484457743111616,0.413079652146465,0.39698350404715843,0.09735962943643123,0.3249213935173333,0.31602091221649253,0.03705239389336556,0.0545396901649753,0.3477397385388873,0.3331967755394397,0.26453296789750874,0.23338091029927788
24,1,60.0,0.0,False,0.45047546012252604,0.19494855994012966,0.09300314080512198,0.10360702072326738,0.07910084014370851,0.09304646717667467,0.28865878412391544,0.3950009297035646,0.3916836289704894,0.4731446581318756,0.3964788251307161,0.12450913114247256,0.13732339765488705,0.213463341357723,0.1262363706506196,0.06677468440545159,0.12160970538024618,0.026480173460353175,0.10823710191265075,0.053271066549728636,0.11419738990411588,0.1690302481519047,0.13153220097618326
25,1,60.0,30.0,False,0.5156133885010246,0.23824229250810958,0.18694827756066476,0.17519937845293354,0.14195005472970448,0.11130676031853748,0.3025812569765717,0.38502959490426225,0.4040373510265152,0.4109131392234453,0.4260317639154033,0.10835139872756204,0.13246691466681187,0.14699727041070892,0.14419907613717736,0.10211214975850194,0.09923593525561158,0.10114081637387323,0.05919155969826857,0.07835656570986038,0.048211255733423816,0.22821002534516244,0.13436341017079895
26,1,60.0,60.0,True,0.3494866802034778,0.17600452408869588,0.1301046793073795,0.17984055203424193,0.1517108607416206,0.15042845433939597,0.2965193966078221,0.32979906409196114,0.33658583185434454,0.38835370822337645,0.33226204934893133,0.10795000887001892,0.08611071246139311,0.171305491986685,0.07034249973756126,0.07902493679768302,0.1097598597494712,0.07607801443872889,0.09254157225175408,0.04865956598611572,0.10603895669839165,0.1895959584524686,0.07343196879406491
27,1,60.0,90.0,False,0.5107803762221526,0.10037479549926476,0.11670335759041037,0.19213321287278512,0.2059841339333155,0.17372254044435825,0.5558227204107169,0.5547690897420727,0.5654891512447024,0.5566099619558744,0.6151203085273291,0.07518552948051532,0.17794649297108767,0.18989083466366613,0.12364755633611849,0.10685443665140774,0.12023403470734248,0.1266533799083931,0.033910495555192134,0.22667014108131883,0.24160967224570717,0.2166164027603811,0.136979028984045
28,1,60.0,120.0,False,0.8915627681466173,0.16742295354086995,0.09066795809027038,0.4623291037720681,0.4215459782827396,0.10284949732342707,0.8259858565396694,0.8394742695531052,0.784464000788865,0.7779422336834235,0.8481409465243412,0.13296924207019015,0.3081444131353586,0.2719412162558041,0.07360556617194469,0.43042248458542176,0.3888097895427698,0.07496319620021967,0.052785423331332085,0.36629162300011414,0.33096000355860233,0.3560630431926654,0.28061752745117097
29,1,60.0,150.0,False,1.1800731595476326,0.29194951569276073,0.13375454416911148,0.9010784495598343,0.9235867622846518,0.07783535401552764,1.1708703109338168,1.1368809139699687,1.332432281416934,1.3347013579820175,1.15697651960975,0.2046861129972195,1.180654578214967,1.2031128214822702,0.25382545219543473,1.0035814331888369,1.0269963354913298,0.08515521125916467,0.0389379387847451,0.9593891171610754,0.9837087107317102,0.5847129642115864,0.43115642533473864
30,1,60.0,180.0,False,1.1020239253257085,0.28841894297521387,0.4410683133320411,2.0420025253517604,2.1883477604409363,0.1317706935293628,0.9905872359765651,0.9304160097607217,2.1686590869687756,2.2700168470619433,1.028233004194391,0.1846984409265102,2.318789675613152,2.463665506276355,0.1794709207591145,2.462568712889937,2.6086704668864584,0.33119778548713186,0.1530182354376399,2.150308226023116,2.2959899812085833,1.0322720268258372,0.8240827225187106
31,1,60.0,210.0,False,0.7766696671480071,0.065085139231395,0.13205679347870194,2.0504865296238073,2.1130313723088796,0.12885884919364973,0.7910693146945604,0.7437358565524048,2.0478886734451844,2.08759508852055,0.7047535093610364,0.15110771857888255,2.0131261365538693,2.0760307227614003,0.1665352824359854,2.1592069570355252,2.2211866018769983,0.07123689681733322,0.07169475715916351,2.1586949999832488,2.2191695019207085,0.8776980584974069,0.8840030867334384
32,1,60.0,240.0,False,0.8687791101105906,0.10166723218754739,0.2855639214395304,1.0138801842099427,1.2318033471235892,0.14549763527235593,0.8058014747491702,0.7275832277216479,1.4757441483341178,1.6195173294038403,0.9142443504852364,0.20607011145580276,1.1022936957921816,1.3195725082801752,0.22178829227964136,1.2847616344062769,1.503518087987755,0.411724422281799,0.2212725628500134,0.8872946984927352,1.1011936127032382,0.6078652383905927,0.4464902591359168
33,1,60.0,270.0,False,0.6102041197358736,0.02814099501749214,0.2537894023030913,0.3027827953178043,0.48480816363282,0.02894393081598448,0.6217378874841326,0.8273802444051508,0.6264435241379396,0.7145472585450781,0.6028346268842874,0.24238416587063144,0.2947911575063661,0.48015803196262175,0.030590513082206595,0.5200330371817443,0.7074562097983216,0.2497555511499469,0.188870691317717,0.30413770115283145,0.4860714213935396,0.2847782344705109,0.2154500386370702
34,1,60.0,300.0,False,0.5492373887725053,0.13718494052197863,0.1114555487264672,0.25436615946343966,0.15006802989038362,0.04206889165845587,0.4340421738096787,0.6485734557515281,0.7557185310905257,0.5554047257952354,0.5624488266976608,0.23392304415264276,0.3672259375414615,0.15775800886335467,0.14359914763775466,0.16405024906515114,0.22616100186451116,0.09735919056922734,0.28525826802035187,0.24034498155173173,0.16536448025551453,0.20739682650553837,0.16523490497213278
35,1,60.0,330.0,False,0.4811462506287793,0.19700065722945317,0.10525676604463882,0.08798348180470739,0.11699859371859714,0.07457981754617009,0.32360420791551275,0.43078738564101443,0.4997507997433474,0.4916126573326465,0.4373001994909498,0.1270658864101442,0.22067674003536736,0.2196838657689889,0.14953639927566206,0.13890122351004983,0.1422471758125417,0.04729681674529504,0.04761604666493343,0.12063321759032976,0.12618360536574957,0.1771609278287243,0.14146018717538295
36,1,90.0,0.0,False,0.5739104686009237,0.0890898062536339,0.0681035969185927,0.1282888220624229,0.1269093224818134,0.06824892377770456,0.5793227031704573,0.5666459155723038,0.6241810641268795,0.6140735231602139,0.5897104075538913,0.04810862835335417,0.058563090019988974,0.060747838999817255,0.051578440656658384,0.09592998996577023,0.0938526003179376,0.030089781254410506,0.032055973416852686,0.08956138257735718,0.092875510807706,0.17575849001584853,0.17973311333806258
37,1,90.0,30.0,False,0.6199067661891147,0.08620838343632653,0.07479016400690047,0.07002629476096534,0.05987749870625803,0.059046963207266344,0.6100493844716344,0.6088989770914286,0.6427148724662133,0.6444848173793153,0.633410411265027,0.04073828649724086,0.08657559275334079,0.13452668018913422,0.06177683302487945,0.06753123286993198,0.11233377474928069,0.04599843355723702,0.06509608169060244,0.034780373118519156,0.08286454546977523,0.16164267838447188,0.20514842618429643
38,1,90.0,60.0,False,0.5145080871898291,0.10628629577228066,0.12629707279155544,0.11262891847321908,0.17714592116949718,0.0870868994669907,0.5957289472746776,0.6021488553225627,0.5857884391961566,0.6026882212666205,0.5871116604610112,0.09776063135221347,0.08697859514690016,0.15518160778372497,0.055574049494934795,0.0731735296760843,0.1289817251073832,0.07052163835287051,0.08242162498918326,0.07067526508068667,0.15061994432105036,0.1873255324772287,0.1489246157531789
39,1,90.0,90.0,True,0.6707341048586504,0.410783159208546,0.5133104765208445,0.5002107225005405,0.5219224401645326,0.3122746371148345,0.8014250781191028,0.8085116605870214,0.7265049785416062,0.7596555986859121,0.8908414571141525,0.17889491587691883,0.18851964043743336,0.20928367719361718,0.18137675808504783,0.10970864987537596,0.08249021416232379,0.3286883700505045,0.05190452600886984,0.3353618660243767,0.35694583413439757,0.48820592339465807,0.1096766430825748
40,1,90.0,120.0,False,0.5807674903547533,0.4461487036116881,0.4425035852325534,0.8662381167509947,0.8393788473205042,0.23909515959986105,0.5969941279003589,0.7095231590978917,0.6371487837170242,0.7134641808596379,0.7283764176244212,0.14928287207680746,0.4700321461995989,0.4456901747356399,0.2960364222550793,0.5200623853757924,0.49336037954735956,0.2661800465403644,0.15772565331143198,0.747704702671335,0.7244183072025262,0.5690219838117258,0.22417429147514947
41,1,90.0,150.0,False,1.3895924202002223,0.2892063293791291,0.23975777209771337,1.1669949388785814,1.2335455509652213,0.19133681634419064,1.232155574330712,1.266945943845867,2.0187991447639937,2.0513664085167944,1.271078387786635,0.11703764429395548,1.4264222960398147,1.4903072925834815,0.1691965220715303,1.3587394852554446,1.4206198210605245,0.08280917055887468,0.08072377201130218,1.2898585971972278,1.3519526064038478,0.7517389713108429,0.5166468635264418
42,1,90.0,180.0,False,1.2160413613189363,0.08528498285566416,0.07688186762334127,1.9315964492115758,2.0498847533779117,0.0834274566756747,1.1621781841711902,1.185305043370784,2.395696513496758,2.4669602434105067,1.160042653879205,0.04624519116827008,1.9748214929893853,2.093215249805402,0.06293564778966183,1.971850842041091,2.090633741917288,0.053695984265617974,0.12470607940783959,1.9692749391186257,2.0886538110625517,0.9071861451771839,0.8654549107805563
43,1,90.0,210.0,False,1.1032633744354872,0.06661800044175928,0.20823792214280407,1.7562125902406065,1.8360735439314761,0.07241868099284177,1.1145747333931397,1.0297457365760727,2.1219148603949476,2.1669946812113787,1.0559455301288567,0.24345566035637364,1.718974508854847,1.7997780500340093,0.10484713421697578,1.953151582823775,2.0339472452158542,0.16767259412852875,0.08499999633667492,1.7919996115116077,1.8728946036534762,0.8404706853641626,0.7623798716338214
44,1,90.0,240.0,False,1.1628727964952623,0.13470802012260286,0.22666295184643964,0.6250050567985481,0.6972947997609062,0.07282513380781841,1.1097650189324346,1.110562303578695,1.5130796925404508,1.5495339145811684,1.1410722634238413,0.10005621182615804,0.7464617736089434,0.817216043477442,0.12190019219530845,0.8300993082487884,0.9010842592432202,0.19879442528252533,0.08295522555088475,0.6438336629591314,0.7138725629646496,0.48656145980526294,0.38373124691601523
45,1,90.0,270.0,False,0.5969365522040446,0.09348165161177599,0.08188959891968653,0.25107181994989697,0.21493878672082975,0.08965223218735807,0.5844765839959942,0.5784831399413848,0.6374523483571908,0.5924308305415409,0.5854612242323889,0.12570164657307425,0.19204144827819064,0.13856317366812282,0.030162473000963835,0.3093830353999012,0.242926101481147,0.11556672821354139,0.0789948257982534,0.20330830353627566,0.1509384539032092,0.22132844026559864,0.1803392939620021
46,1,90.0,300.0,False,0.5044835068481718,0.04170471870472619,0.06437097178065188,0.16111740009777503,0.15703690850812166,0.07017209556767313,0.5129318434785002,0.4983938069050326,0.44006070791433033,0.41922823717510727,0.5217318354887308,0.07883090938504334,0.17554935178417397,0.17048167659657315,0.06529799633355073,0.144804897419122,0.1351238177796112,0.054997673962777424,0.047858654844904105,0.19533458992679248,0.1835280278643121,0.16648093358451996,0.1579212024045687
47,1,90.0,330.0,False,0.6505953241514723,0.04644647865908856,0.049149730492488185,0.08901467529668329,0.0891044492430573,0.05722204334038629,0.6418523730172443,0.6269729488940577,0.6805629317334296,0.6753158401289412,0.6533988864434845,0.0350576091600402,0.06624021445609454,0.062434740468013825,0.02114530679987618,0.09066528519352729,0.08600925969947902,0.040498952497410035,0.029010216959038417,0.05621653454120275,0.05022482094784274,0.1635887835305293,0.21848611098122994
48,1,120.0,0.0,False,1.2338926849250218,0.09757259080786712,0.09740661508995385,0.17060781597169905,0.1282500998794456,0.17023689341232798,1.2463688268455722,1.25267941728411,1.2935088116545974,1.281938901853139,1.2385086079429382,0.025437226310762354,0.09886472053993328,0.10549221114635315,0.09660361316405801,0.10164359060083697,0.11095589794506644,0.0946293298920167,0.06289732700445402,0.12986302757756707,0.16980567583187944,0.3163277833477192,0.4114315926967756
49,1,120.0,30.0,False,1.1628171995932002,0.0693113217511592,0.0613639171843432,0.053525188271785304,0.07489913050860562,0.04811715621970179,1.1788000454939023,1.1783822965242443,1.1761254015448959,1.1729906366460416,1.1800132505209038,0.037439081874768715,0.04676527965528146,0.057332842585785984,0.060369946046721454,0.027988163917497505,0.035711757985692004,0.054235116719975766,0.0435287737597949,0.0499868408880306,0.08357508086205064,0.2450056522547992,0.4105559031681355
50,1,120.0,60.0,False,1.0148834409116314,0.1494173593916806,0.09053544719148268,0.08447445885270016,0.11440536594913768,0.10392742205815778,1.0016165105129777,1.0067993455175257,0.9973556585676899,1.0064110544355098,1.0133696135316637,0.06930951522960146,0.14426171575523786,0.22263852557509395,0.05498219553621609,0.1123473029024345,0.17914758199659897,0.02916224385319815,0.08618411710534737,0.1177339590822283,0.190526476995172,0.25960724905913174,0.33841801113173237
51,1,120.0,90.0,False,0.8548224131066695,0.35402173563691947,0.21349434052958252,0.4161240508105919,0.20501902223335655,0.11370391327576262,0.7989416943733003,0.9510762884253854,0.8467857546589047,1.0353716780754973,0.9386958551740111,0.23672539442617385,0.13451232791271212,0.37646806248554765,0.30195318408519195,0.3176698985790966,0.21019747284386317,0.12128430695949885,0.38044334446060357,0.39519318836549877,0.16176168032484461,0.35953091259881376,0.24296032702240103
52,1,120.0,120.0,True,0.7575545754922057,0.38685776779993214,0.4388448074667024,0.6004717460476006,0.7783274819520889,0.3981468642258036,0.8132687916165994,0.7867548320103164,1.0767863188508642,0.9805955832346556,0.7602776068464819,0.1179524391509238,0.3336011537315965,0.5481214926702009,0.11241446461618351,0.4069323385794893,0.47124587414834296,0.0618760278093247,0.6257609548594123,0.4309916069076335,0.4806664821630127,0.5600338738307222,0.16288334569353174
53,1,120.0,150.0,False,1.496472159882404,0.22840904393788006,0.32442264136094323,0.2452702319888128,0.47703606286002537,0.1730185281838295,1.4318481511028258,1.2933630909543534,1.573284054230128,1.7491350782442094,1.4973801373173583,0.18766641281650992,0.15781031066334839,0.35736572552063783,0.09335696420012693,0.32698398682187846,0.5049085573144343,0.2626483260695613,0.24172430872785747,0.12465115700607209,0.34905374998460026,0.49077144470231576,0.4599576618805772
54,1,120.0,180.0,False,0.9110541392040212,0.11117647762584867,0.1340686026954706,0.4196110878751372,0.2385197012277827,0.08672739918193927,0.9402619693937535,0.8468663770217915,1.2304072873736889,1.0871026606403174,0.9212592437148766,0.15158846763715764,0.3809618786217134,0.21278217675171157,0.0575594173165984,0.5277416851677784,0.35093168156488175,0.13479380732732088,0.1945986713830169,0.3977820212612475,0.22204384259138493,0.31685956796836656,0.2882247629306561
55,1,120.0,210.0,False,0.7915924378870249,0.19749826875410764,0.2854053279884532,0.26216415055020015,0.22806599662025717,0.04230279703976858,0.7278447939686457,0.6825457078481483,0.9587217847008744,0.9305381031257837,0.7998494807494851,0.15991427369950997,0.3719784877724299,0.34988012657402145,0.20580111783605676,0.4824313659599968,0.45427332863111647,0.2865974097131757,0.06180858838177371,0.26475110590643425,0.22926593407888257,0.30117149647330194,0.2328763622907615
56,1,120.0,240.0,False,0.6670761575926971,0.06210301110658194,0.10714719202642843,0.3508022020309528,0.3448012567396631,0.07077942072375487,0.6586149913057832,0.7060971399341276,0.6725754950732192,0.674473321280018,0.6918590865167817,0.12696615789554183,0.32737054127632625,0.3287428698415877,0.08832211434812907,0.44733815782705766,0.4436304565063524,0.0685467682637334,0.045462533426521345,0.4023426472706859,0.3974813150086962,0.2671182067033464,0.2157061676829641
57,1,120.0,270.0,False,0.7066165845662176,0.06859284888738298,0.12478588458433323,0.11520133690367201,0.1493417668947042,0.09459223634382874,0.7093882698326073,0.7639580398449335,0.6752885464387696,0.7244663772342671,0.746175654028181,0.12492100646676393,0.11194131774476901,0.16138895909259865,0.07828062317265821,0.14043677676858923,0.10313961610796468,0.06530988575670953,0.09762091617222171,0.11057390607305546,0.10665829883030427,0.20985510969668977,0.22355852836908371
58,1,120.0,300.0,False,1.363521247393416,0.10310075080134232,0.07006037526269188,0.33207717835393824,0.4009472037586657,0.07847292236917675,1.3213601441617042,1.33521531434042,1.181683630119665,1.1402572199546668,1.367793143382341,0.10828472265382634,0.24427834766731502,0.31550453533593487,0.07460828904773746,0.3115977774982975,0.3813777478465529,0.09109197324080293,0.07752509445959474,0.30820571655878254,0.38060016453980106,0.3913632796565385,0.4533080308944608
59,1,120.0,330.0,False,1.3102787165474532,0.19644116929409738,0.09799234729577899,0.5101149697471596,0.5311136241128074,0.1146695379453451,1.3250539685647718,1.3089882347937136,1.4497747369249074,1.4511864413738813,1.3092931958312781,0.11989919902678078,0.3639315835438274,0.38559192960874467,0.0942824579968207,0.4233195769009988,0.44435957357176153,0.03966794171747287,0.034498155159667136,0.4217380981183392,0.4426789393614986,0.46010172749044037,0.41839144695931796
60,1,150.0,0.0,False,1.4553934768788537,0.07654354924479262,0.20399009580115623,0.2010261567671613,0.1714360065200391,0.0894372685101816,1.4623941038438613,1.4334354859112484,1.473201949699663,1.4708567110439157,1.4607686178562749,0.1704048229290357,0.16381763029721488,0.1298535610381229,0.04477608082323846,0.12150996497740327,0.16713925468780133,0.14168413240055586,0.06606298468225366,0.13407508514555422,0.09807142605461203,0.366304425620364,0.4896203117923385
61,1,150.0,30.0,False,1.3821622211070586,0.08993211031462738,0.08353837927683999,0.06687031187530207,0.14734359486864068,0.1359015222954987,1.3863073881833152,1.384850146365579,1.3875390143412263,1.3652684068883651,1.367590121133797,0.03780380744596653,0.09770159895370652,0.1091567636269785,0.08628816674664148,0.09070867458330367,0.09383939298364131,0.07393178153236601,0.10685862732624965,0.14887759739130546,0.06934073412717287,0.31762468995632787,0.476930670369686
62,1,150.0,60.0,False,1.4071407213360805,0.16190156690035368,0.09074639979412916,0.2549922248344526,0.15460978743077372,0.0662707551065963,1.40526325894648,1.4013651716953857,1.4417592449406802,1.4188265722097069,1.4095439517403712,0.23163903053488571,0.39910171388980464,0.29401819100094617,0.13334635076791898,0.23417779208950062,0.14535796421486902,0.11880995162387938,0.12629065656845634,0.3118054904303956,0.2139794597378888,0.35594357590039766,0.4739258195842905
63,1,150.0,90.0,False,1.1114698209930385,0.12478760761253381,0.25454890875815217,0.6354674682780117,0.6191332969817595,0.22722834230642783,1.0725314603045801,1.0370851313816114,1.199322697411076,1.1879237181794697,1.0653244841217209,0.33540470745400497,0.5584609407433277,0.5436672757401725,0.2857004074728807,0.8711938416744903,0.8523865224349043,0.08418736462167144,0.04755112840064829,0.836505291979659,0.820870782494081,0.4954392408216539,0.3370829944995739
64,1,150.0,120.0,False,1.3223904209321593,0.17545390176324308,0.23122066193928936,0.32922683827576293,0.51487762421782,0.25655633425184615,1.3385568793920162,1.3830259394198159,1.5702878754922915,1.4276589043852441,1.4260544034151588,0.09803953753380086,0.35522204789019035,0.6339549486609418,0.12135864382456818,0.2979000976954306,0.5988160945734263,0.12300901659957364,0.4151011270727147,0.37308914686531786,0.691209483618686,0.4716209635633534,0.3953302255701667
65,1,150.0,150.0,True,0.7060307708207422,0.20846517939025178,0.13526790731036079,0.2053662065602424,0.3705178167549582,0.13206789971304084,0.7906716405729436,0.7397687286714142,0.8468774301355937,0.9860880406295917,0.7266839038285569,0.09259266183008848,0.0944733272741701,0.22741620630441045,0.17981474620830723,0.13236334700800328,0.2948728886586643,0.15005414758086022,0.17600723421513384,0.19884756259157127,0.35366168534166686,0.2929526300915994,0.2009178056283098
66,1,150.0,180.0,False,0.45839130192572425,0.1007907538262516,0.07218538113203499,0.3689123437136985,0.259903676271122,0.057562392984193106,0.460648088881742,0.45380641098195085,0.6079103525392264,0.5350386853594045,0.452436312589531,0.04303430035117771,0.2944988503185997,0.18658506975808847,0.07951870634919289,0.32508842086176226,0.21661486738387037,0.0746804373064821,0.11838364812929777,0.3387836537680724,0.22400237678294743,0.21962430830883742,0.1544035500218151
67,1,150.0,210.0,False,0.5559158659085468,0.1242810003576718,0.06651653102096716,0.16503935944980802,0.20276842441895443,0.07404082005533477,0.5138026390946702,0.5653948282326986,0.4850846944373433,0.47691724385097506,0.5378967791363134,0.12056902834960156,0.09250373012469526,0.12375529873329838,0.0914793099432687,0.18059776516261927,0.22095817958733288,0.0839409238087806,0.04556019098934317,0.13253999015397525,0.1565868831541842,0.1980936668685472,0.1669835959711159
68,1,150.0,240.0,False,0.6622359906859008,0.07617760433419134,0.0404617210076315,0.08484269289991542,0.05681117980807986,0.05060938703617271,0.6565631868154215,0.676685946656678,0.7019493227558811,0.6450768211823109,0.648310242522039,0.06236672423937162,0.08544173505485822,0.07450150198713658,0.06330048154835813,0.06426558529321488,0.0659368140478506,0.05101482542856617,0.09563649597263428,0.09769453742046798,0.05582320208319788,0.16185642929531524,0.22427615646386656
69,1,150.0,270.0,False,0.9393653766676284,0.14380637374140687,0.10633361566245464,0.10161303735148713,0.1517727490055214,0.06818180356236131,0.9775038470621323,0.9097068400973783,0.8785060662583078,0.8605343096581811,0.9464547290448333,0.23371695675487367,0.22753236405100202,0.26224277721483824,0.17718004511828678,0.073614602818446,0.08841640229080443,0.08136224978244232,0.060770812580207334,0.09949367429172214,0.12086641862582465,0.2518454926651433,0.30871951774316414
70,1,150.0,300.0,False,1.4605314485308627,0.2548993141979148,0.18272203724497812,1.1641403305115428,1.1794065144842223,0.07649260846479089,1.489265728916997,1.45006439982873,1.8339140656024604,1.8405357423431594,1.4622920971575937,0.11575073532446101,0.9601360876109519,0.9779438919485641,0.23126718381262854,1.0085283111586902,1.023770009596613,0.13145330983763032,0.04465825873145535,1.0956670495512304,1.110440206485624,0.7196987089057186,0.5591346409853544
71,1,150.0,330.0,False,1.4972589106656216,0.35743234060282564,0.3068036192389674,1.0643148074459132,1.1133174111294697,0.28273945843950893,1.5376978479348304,1.5275859398845992,1.7650469260661643,1.796391020908369,1.5212899840551548,0.060340440679878024,0.7419088245818839,0.7925767078022873,0.08713548431375032,0.7939285987159967,0.8445166487634698,0.05830867127623342,0.057397657903880905,0.8055131090740766,0.8563057985221164,0.7703110912537178,0.47532073193352103
72,1,180.0,0.0,False,1.5956931229395879,0.13870455957380834,0.09682362901739625,0.06182325383515698,0.149969195687141,0.07875223593195092,1.6430433674533813,1.558175705652495,1.5925226658252356,1.5977853515341638,1.59171155482046,0.20108186947328927,0.1473579368911729,0.08951570996460213,0.12899251749013402,0.09154506924817624,0.15256292613743966,0.08744453422873237,0.10908139245926589,0.053932829014558745,0.09069013780861698,0.35362766616417357,0.5563347229790612
73,1,180.0,30.0,False,1.4917222347924592,0.11783804388222895,0.24403429207113375,0.2259568229295336,0.1936527191472569,0.09937664190240975,1.5206186673559756,1.461026332865544,1.6085949460803943,1.5924387986794044,1.536293370732412,0.16756989399566713,0.3077916622912783,0.26923455614799496,0.15382219942112096,0.43964586558097984,0.40245062423236777,0.31036171640069665,0.04737713851997965,0.19556115990937134,0.1622732716975256,0.3954301257875037,0.4931053704504186
74,1,180.0,60.0,False,1.3664239336138548,0.11888209196898761,0.19513851655046632,0.6510333028824956,0.5478287685039771,0.2386379592367205,1.4319991642818897,1.3408972799837304,1.5418683805804712,1.5079997613202774,1.3578061263592696,0.2674228054193961,0.6242256659483277,0.5241549265580429,0.2765269179838049,0.8300608699810308,0.7260517372138355,0.07332456028588971,0.11050878453781576,0.8793802611215776,0.7775842172915219,0.5196574287927503,0.42425858774250474
75,1,180.0,90.0,False,1.2268874126212919,0.15487613538881848,0.2536482618392848,0.5949640593964747,0.6666137554182476,0.2514754691024378,1.1466108317903323,1.1054583576434558,1.589684786961114,1.6273638996854145,1.0869525559065767,0.10834468386458687,0.7375103518055242,0.809335240983241,0.10667666859258823,0.8331470977810478,0.9037027535182691,0.049343634733210136,0.08191707829113352,0.8315784386104333,0.9039937742280754,0.5247441822944259,0.3658401478403745
76,1,180.0,120.0,False,1.0804428437565161,0.37484355414019155,0.14386641275014977,0.33003420929488825,0.2461462370889837,0.10494222976178533,1.2868762352150167,1.091795876917436,1.3709865489505821,1.3012538689940136,1.035982299502142,0.2734372873082555,0.3056889064456725,0.27791530516236923,0.37313838449680287,0.3613461129662101,0.2839280173914831,0.10992395583768919,0.11418597362111776,0.39171791113648474,0.317535788158648,0.38004591446541913,0.32722978973419636
77,1,180.0,150.0,False,0.43442496064328956,0.09791967689352679,0.08847007975050292,0.21654166849676215,0.15478899208330046,0.10401436927763175,0.45607318925057083,0.4382195380875208,0.5486149770082217,0.5195428375866431,0.4241814136839576,0.07050409134887559,0.14975696846996664,0.12664663339451557,0.10823513384734813,0.19755995067628385,0.16523358166012048,0.04734144482050538,0.07087285863788813,0.23309764904306293,0.20133770823751407,0.18269329119083558,0.12079469357055746
78,1,180.0,180.0,True,0.4022047949427593,0.08616845455980404,0.06415211660350986,0.3202961383114427,0.09582417916965982,0.14896042152673422,0.374592808016996,0.39749473017447845,0.3868551511142435,0.38744245810983724,0.3753503248734329,0.08111366974474403,0.2712792717901623,0.07099360418479256,0.10322436845517498,0.2846285456324863,0.07054713133565724,0.11570509775237278,0.23139335947135742,0.17813333413573326,0.06042777425780452,0.18626768418565165,0.12851484309977107
79,1,180.0,210.0,False,0.44253985889270586,0.10895505786774393,0.10545460228310041,0.06465149865678732,0.05985290953530418,0.06232389979604554,0.4374693665451784,0.3901007894669065,0.41753139715254417,0.4612706223649985,0.4362754582926516,0.08173492306069821,0.10586077427504706,0.12582060613115215,0.11575757563146674,0.06372733045558139,0.14139644027738352,0.08806532501049616,0.10899002950750437,0.03831222613346659,0.0911696495209777,0.14062963783861457,0.13651598795190278
80,1,180.0,240.0,False,0.566995810292265,0.05216876463784276,0.07360210952566752,0.07005340921212741,0.06773939647037028,0.04507721532327083,0.5851965245593627,0.5664266050071456,0.594675075182757,0.5916851903995927,0.591638976168683,0.06776395210154647,0.07745033361372189,0.06729825493948553,0.05072369347384728,0.12476447520485222,0.10834504401931727,0.05967010022677532,0.03594170977419986,0.09399166361800924,0.08870624158586629,0.1459394509102573,0.18857413252495558
81,1,180.0,270.0,False,1.2879825858019351,0.07140649429243145,0.12217387974665764,0.37835359676564395,0.33650597771796187,0.07161269832992409,1.2809583692251003,1.286561047235945,1.0381801403007827,1.0867206130547675,1.325218553195037,0.056884299550989156,0.41438556764882584,0.3627408663829532,0.09925301778560729,0.452462144846872,0.3990879737623154,0.11940228156179503,0.09780602432315608,0.4293515045318106,0.3821420306388674,0.37800587210909237,0.4248744805512772
82,1,180.0,300.0,False,1.4349950581205921,0.07574158884458765,0.12224411883953964,1.0133798272798622,1.0514300290546577,0.1163927983677441,1.4538903883822742,1.3999452936096513,1.775060099703912,1.7992265871195086,1.400816245768004,0.1100128721916894,1.0191189195410053,1.0567239367947918,0.1195003461995355,1.0600445533023473,1.0975121146554514,0.04238956098029272,0.04641734541527416,1.0441035525666136,1.0815448854083152,0.6356972367511639,0.5479076005847464
