trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_1_vs_Student_0,sw_Ablated_1_vs_Student_1,sw_Ablated_1_vs_Student_2,sw_Ablated_1_vs_Student_3,sw_Ablated_1_vs_Student_4,sw_Student_0_vs_Student_1,sw_Student_0_vs_Student_2,sw_Student_0_vs_Student_3,sw_Student_0_vs_Student_4,sw_Student_1_vs_Student_2,sw_Student_1_vs_Student_3,sw_Student_1_vs_Student_4,sw_Student_2_vs_Student_3,sw_Student_2_vs_Student_4,sw_Student_3_vs_Student_4,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
76,1,180.0,120.0,False,0.050664842506777996,0.2788041855786164,0.08353319550861117,0.3227382822741924,0.3082780793515827,0.2577011995737398,0.05953546482067411,0.3259126693073061,0.31443520471331476,0.21533346133682846,0.32610018921967865,0.3306195686723048,0.31440668181312137,0.3106751605425872,0.048346328735108385,0.058791930328820394,0.20880371704395612,0.11702726751608497
77,1,180.0,150.0,False,0.07253169065613049,0.10938922505231205,0.09007025404265037,0.28570093531846286,0.19389733032299133,0.12439966262897639,0.061953286935778104,0.30136444521496475,0.2203245139041573,0.10042214083321738,0.19048031694265732,0.11259054514287253,0.2477779423905861,0.1819752299325525,0.11314459529878201,0.042965021652726185,0.15031788707850943,0.07947749699100962
78,1,180.0,180.0,True,0.11446012274934496,0.07216392020543848,0.10603421983582564,0.27278931118676886,0.07582517880517764,0.11013963231074594,0.03057394456573995,0.16964385570119445,0.06801945633370002,0.09561543740499556,0.2503291350115856,0.09171178698195025,0.18022621086251925,0.06846529052160812,0.22691541625055606,0.04066097688181924,0.12825455055651108,0.0741206100915661
79,1,180.0,210.0,False,0.07849049536894158,0.09100491919168982,0.0670671886532551,0.0507089522453517,0.11058767631312436,0.0856434106930676,0.05972696280616069,0.05273116843519955,0.1585968893941949,0.06580913505312622,0.09700358770715115,0.14735403096404262,0.054586785013745864,0.1489216130665082,0.13329254267370935,0.039110213076801334,0.07957184635447252,0.02041224780889144
80,1,180.0,240.0,False,0.07031946199482825,0.04516607971409732,0.049242380483260004,0.13504787478114266,0.1015585401152882,0.049553598076186645,0.04225136290468001,0.18359988181260337,0.1437270023390665,0.032879098041042595,0.1574511416149049,0.11722194285555682,0.1593140302758767,0.11969032715878375,0.060736796763197216,0.047706876796705835,0.08026686741772329,0.033905247545536026
81,1,180.0,270.0,False,0.05662146996251777,0.06670187288174875,0.11085252755839055,0.30995513577301437,0.3468585459357322,0.08361762065476154,0.10756313142201836,0.350141976047438,0.3838099094553141,0.05870520627056516,0.3235396881170284,0.3453368184638299,0.36482048662529465,0.38817991158976345,0.07053159695262394,0.024957489049312095,0.17819791042228073,0.12454234160245686
82,1,180.0,300.0,False,0.201050658938825,0.272145804275021,0.13454273036094608,1.0696380418642633,1.0809916520617062,0.08835560779945698,0.08494461746110815,1.0082304117020708,1.020150900894608,0.14845075396326712,0.9785392897738596,0.99073317266594,1.031512239701583,1.043412484800729,0.033781622143883,0.07810768802724555,0.5516737775001523,0.42977556027794006
83,1,180.0,330.0,False,0.0651471624382849,0.04866100907253561,0.13205307171696024,0.4822806415840364,0.43823444379136367,0.060659561630063585,0.16156612281937116,0.44349825078757726,0.39689414210624785,0.16761090503889042,0.48379331052223123,0.4333486267897708,0.37348772258017815,0.3360992279540639,0.06318189299542787,0.02999781943792792,0.23327526572063614,0.18794007412697852
84,1,210.0,0.0,False,0.05103026808695621,0.19045915016644774,0.1481740563308594,0.09956548028802335,0.11807356720669931,0.1708432829406316,0.13713687660044244,0.11190745525907753,0.11101356637868698,0.3013495032843031,0.2599146742912196,0.09215889661414284,0.14096969084108105,0.24089978839846507,0.17449774001787455,0.12931533829652248,0.12146050441579721,0.04674549943233691
85,1,210.0,30.0,False,0.09811704467480928,0.08194051986334538,0.06939785846568197,1.02058432696,1.034931314223662,0.044789018512562645,0.13600880683614847,0.9795989146966544,0.9860034799118973,0.11594388211342449,1.0126313234008437,1.017790695128228,1.081707105493063,1.092859316199874,0.033034174015321646,0.036514966195477,0.4609942128374997,0.46287236648121455
86,1,210.0,60.0,False,0.061266321690119765,0.06015876861475788,0.14271414431875573,1.3557098588145,1.5336002239297961,0.07651434633177748,0.17973624364559088,1.3600602397556916,1.535948896354466,0.1889986255456075,1.3016410141365047,1.4797707049884252,1.478042238623854,1.6565198884274412,0.1835083610963463,0.0511044499595623,0.6306898634735859,0.6676481581321132
87,1,210.0,90.0,False,0.08844368834095176,0.26881023527146897,0.15875463977522425,1.1964263771137809,1.1013085330086194,0.23132280699010999,0.135878205404301,1.1502087086795005,1.0627579611616125,0.12828038244098006,0.9305108407505529,0.840166519160257,1.0494501195091326,0.9549071512766617,0.10093587089908873,0.18771638469697555,0.5627486947020091,0.4829431349613212
88,1,210.0,120.0,False,0.1513025822004398,0.0477168352954397,0.2447401890913339,0.18371088752580841,0.16927009344933525,0.12233064992633053,0.12482718759917477,0.27151155870349464,0.260116325279403,0.22571282658769637,0.20547484854491127,0.18806723805721354,0.30912323957041843,0.313762804736798,0.057033629352968504,0.14376772093803233,0.1593481175124714,0.06404696693149452
89,1,210.0,150.0,False,0.07255260116287136,0.05370449444289582,0.05717932616056497,0.0718175393234039,0.09546978893848067,0.0630218961161806,0.043991870752700904,0.08949621060933599,0.1301535679965683,0.059645345642329366,0.0871856299865581,0.11382790427864445,0.058735492859567265,0.10233939704823983,0.07547312672282858,0.06648952475347078,0.07014475000564335,0.014753560835931658
90,1,210.0,180.0,False,0.06715625865920957,0.0433353871068379,0.09112565443011604,0.08792183103248008,0.03978979550270035,0.05857385487137923,0.06306702432231198,0.055703558613223264,0.07249859067845132,0.07646200599220183,0.09277159400625073,0.03384135928157418,0.09241875813122935,0.0797214079327714,0.10258316979261553,0.04457805207367235,0.06586578534626879,0.0215117249423006
91,1,210.0,210.0,True,0.15004060494296373,0.05464905194172562,0.1872122347671325,0.18249502685691615,0.15757698138950807,0.11331754622973482,0.07148645032954536,0.3080311600143674,0.29028090118601263,0.1479037870154809,0.2125911235882067,0.18236676619987152,0.3373488746910446,0.3166038538193673,0.1036845703202913,0.04920893859199078,0.14639477997964923,0.048010217081721845
92,1,210.0,240.0,False,0.15533440549071942,0.0772625543521352,0.19954075689113795,0.38873212703233984,0.4031546112131176,0.10622326865890482,0.11947131108080779,0.5344782619786282,0.5476656127285853,0.13418169996598045,0.43565033607297743,0.4525578144219296,0.5334819185869097,0.5493567278022483,0.05666870029549455,0.03156012861083428,0.24480489099589003,0.12954839045453198
93,1,210.0,270.0,False,0.0497157773564221,0.04847069096694104,0.06265839526805594,0.4990974570499517,0.5207255698504729,0.07607179749751833,0.07469208073911394,0.5392336718178141,0.5613643083051435,0.04443720129989121,0.5002498638340174,0.5222106212856406,0.5195564623686293,0.5414566966276196,0.028183081991143423,0.02182659690952788,0.23613357809836874,0.2236985463076012
94,1,210.0,300.0,False,0.04032230452138783,0.04593983704694045,0.035014108804603886,0.5243300144946232,0.4762004265435276,0.054747848787824266,0.04394532566158422,0.5222704748332102,0.4767649819491022,0.057922865277235926,0.4942983052901402,0.45696010739580395,0.5443164954891266,0.5011698755828325,0.06641852429266806,0.04515213643653966,0.22436133828221663,0.22581457191529022
95,1,210.0,330.0,False,0.06514437077944797,0.057812698631981324,0.10683722402197901,0.39934068145806423,0.24792483641241153,0.04538921229065162,0.08739432473642939,0.4084906226691083,0.24713043379330388,0.08951732744536776,0.41653162214336714,0.25394837150154137,0.48700821841062664,0.32731873901573244,0.18539523427846943,0.041344130432907494,0.17541196226077682,0.13121982431074675
96,1,240.0,0.0,False,0.058802595554863585,0.11680160119869124,0.17667519709146895,0.07196877358293266,0.06715978745068987,0.12538010504704958,0.14606563728447539,0.08720740374655578,0.05095579029428737,0.26186488178476686,0.08918566406812006,0.15419436072738485,0.20123299418134788,0.1573601935195492,0.08210499470011604,0.1664944184697057,0.09828159097572926,0.044063750071293074
97,1,240.0,30.0,False,0.07700037220824434,0.22882758321420543,0.21638340578095663,0.8308880855641005,1.0516632134599688,0.19264089187993744,0.27576716264070084,0.7862576230796714,0.9993605725831758,0.43123651885653086,0.6074787811680533,0.8281020871020863,1.033228685356921,1.2538770198660265,0.2231121107822006,0.21759986489778405,0.48095253204549515,0.38598101853062344
98,1,240.0,60.0,False,0.08844456178596513,0.28964329216207085,0.06627937266046229,1.6676316603729442,1.5116678940243946,0.213955015280008,0.05126694485494991,1.589684465945011,1.4359512254389293,0.2373763902272074,1.432904906889246,1.2791061230907979,1.639308014062911,1.48456815424042,0.1587790900335649,0.02213205401264547,0.7247333562011674,0.7121870008633391
99,1,240.0,90.0,False,0.15369092825888012,0.3114610381584964,0.19902456517950617,0.6743186864445976,0.4722376412989849,0.18900494582598085,0.11398306143282985,0.8166815428352627,0.6108039074002778,0.16612967487855584,0.9701546995023724,0.7603435754501232,0.8434687995700627,0.6332629886564886,0.21625184321292576,0.04900803747080627,0.36214657186809307,0.1908942327225592
100,1,240.0,120.0,False,0.08735729038797178,0.062090569225194896,0.13022036481008126,0.16175729630326283,0.053792489673682685,0.06346483866910778,0.11712873720365473,0.13986770938895193,0.10610556204022398,0.09526717815901833,0.17607558073478427,0.07630824711610298,0.25355101618092624,0.1420230143638248,0.1575610044588676,0.09179236465087334,0.09904360208003868,0.0411211810861444
101,1,240.0,150.0,False,0.057508651974881406,0.06760990290861854,0.08304433121665096,0.07888555901733381,0.03138151686423619,0.03668341601781623,0.03634540290676931,0.06992974945367512,0.053143521248198,0.042651564896983796,0.05584617261592859,0.06757760385109204,0.08097738621721272,0.07959489005903055,0.08913907252724018,0.05793702722232283,0.06368599239634418,0.018454852235351208
102,1,240.0,180.0,False,0.06952336961713487,0.1328619174992179,0.060578397880296064,0.21417155614815275,0.13066082769410817,0.07462648818399124,0.0454646931005943,0.15897986925702234,0.07115900987547795,0.0878103611969114,0.10208996899924203,0.052038938927796444,0.164928144702026,0.08033135115702116,0.10117978196174779,0.10466372363539171,0.12155921376778196,0.05516162693695214
103,1,240.0,210.0,False,0.2538658203320462,0.16353423610296275,0.20974070243708282,0.2727367528331319,0.26787589638913745,0.09854560914945476,0.11405146848852495,0.4967240352413573,0.49142876218843823,0.11819611399149693,0.40634253965876865,0.40168375991237776,0.4772038059552113,0.46852853161917135,0.025465313477674462,0.03227342346004988,0.23355068161887224,0.04146249186551366
104,1,240.0,240.0,True,0.15529777203905343,0.15418730203849285,0.1402522388991085,0.3389982776757712,0.3601705326853507,0.11995565554945112,0.03343353765801287,0.4757133441489203,0.49728108335313836,0.11953185837321345,0.47952991493937736,0.5022352944721142,0.45851535547141287,0.4804089988086705,0.05868568986867351,0.032764219400528774,0.22978122466755532,0.09819103977430596
105,1,240.0,270.0,False,0.07696502095347993,0.12022679582141074,0.09809059604860246,0.28278858141681823,0.2677632699935215,0.07440433033225016,0.046386061972136156,0.33254345407675173,0.3151265459884496,0.030433105445702654,0.3995761101353855,0.383680831719588,0.37297721089693303,0.3565506770389259,0.033742986822196466,0.03196783181126955,0.16916685284676655,0.08783995895261444
106,1,240.0,300.0,False,0.05176600367866728,0.062068926202424615,0.10433748773447321,0.4196019206896701,0.3783575046662385,0.06564194624550762,0.10785382144131594,0.40131381309745984,0.3567562395737115,0.05156175959295574,0.45846702788385874,0.41581764980687763,0.5018830576201885,0.4598239145593066,0.06470480405228171,0.04448799965670112,0.20322636859429472,0.161328218738772
107,1,240.0,330.0,False,0.11159733131979087,0.1193872526946965,0.12583704303221577,0.2843243773350298,0.39335003247870615,0.05534394749827323,0.07716206262248743,0.18223791449271542,0.29120092621241705,0.09854619836093548,0.17490453573125703,0.28547908612358475,0.18802415000080822,0.30218881425640964,0.12559532950507696,0.06863440803936022,0.2068992073720878,0.11319932102688497
108,1,270.0,0.0,False,0.11655308129729133,0.16155469664634775,0.049494451311652546,0.30268089182433233,0.28041077267431647,0.06827222452371878,0.10532186954400366,0.352402844551295,0.3301117709448073,0.15770852900311583,0.4165559815205024,0.3942398004807048,0.28389938418850547,0.26261967911996514,0.027672973542366086,0.09267861520171236,0.18213877875078807,0.09644427568525327
109,1,270.0,30.0,False,0.06338693816904739,0.0821494457587398,0.06544598064001962,0.04920355551367221,0.0674975855967829,0.10479216391902907,0.026641722550182684,0.0791746849540299,0.03936145918849791,0.10446243156930048,0.06328940227747168,0.12414777896638393,0.0774357714035771,0.045096321337832077,0.07689017395322048,0.10821772650002895,0.06553670113565238,0.010499806747855382
110,1,270.0,60.0,False,0.08300383350555765,0.09759028666114507,0.03971687197273903,0.43566879350625776,0.44122637201361503,0.14293094190237263,0.07322349811968878,0.4991536241113024,0.49464586753049944,0.094699692867899,0.41139902906549464,0.41223539112173047,0.44597611338195275,0.4517575676400447,0.04211078927074552,0.3394744452266968,0.21944123153186287,0.17983696442106317
111,1,270.0,90.0,False,0.11474778882836975,0.08561560355907621,0.18317940600588484,0.3353389443524209,0.408285102243964,0.14876751736096444,0.2576329730176411,0.2503726078993407,0.3205281290805492,0.14035830226754994,0.3693333084359707,0.4403453565988456,0.4682267306831787,0.5340918448217726,0.08640379087514719,0.07219673866007012,0.22543336899794314,0.12577733851803358
112,1,270.0,120.0,False,0.08553947014046069,0.11368617764233294,0.12864100664452477,0.058772037479615735,0.10260784567170136,0.09483589337564158,0.19593479250290002,0.12106170101597458,0.16138563142394396,0.22009219347406467,0.14330810717028258,0.1985116007769946,0.08350331015229834,0.07472773424292548,0.06631438114436627,0.05745732020008967,0.0978493075157271,0.024083787101317415
113,1,270.0,150.0,False,0.13581234143820298,0.08888855757617167,0.07638599786282094,0.09787778293127106,0.0785585972482235,0.2091080374962998,0.1898967932749724,0.217737905035815,0.18835852697175431,0.07210327015125763,0.059941969832671776,0.07656319773319517,0.07677963273249244,0.06448704410221168,0.04365019557806833,0.04867038641759307,0.09550465541133803,0.02157223211147057
114,1,270.0,180.0,False,0.08572590318364204,0.14881083987920024,0.06612691978636959,0.29506389248298126,0.29986153561932527,0.13351439599491766,0.11591183781729433,0.29491684864571466,0.28932049878906757,0.14861761173088767,0.18608023158243792,0.2172113029865022,0.25572968634482396,0.2642665555939553,0.07657047107862136,0.11760670226891162,0.17911781819030367,0.10042912255670851
115,1,270.0,210.0,False,0.06456238202636834,0.08851753052916148,0.09829073974274895,0.35597175007945664,0.33393888748306616,0.07856247873834578,0.0803031977076987,0.41671610758490774,0.39307496229401545,0.02980358345265837,0.4119261557610839,0.40101070207874595,0.4234103766531774,0.4124970802535822,0.05517004278695831,0.027344421639009516,0.18825625797216033,0.12860303107060328
116,1,270.0,240.0,False,0.06120381959230244,0.05149823336678176,0.07155858593811319,0.32178012593863065,0.30976743888385905,0.0474897522893864,0.03353402544416792,0.3748616443158518,0.3596743366955537,0.04078740136356425,0.36633098060784336,0.3543358144129647,0.390707834508915,0.37708809797765463,0.04456060425564885,0.015520942235632903,0.1631616407439374,0.12482653354517766
117,1,270.0,270.0,True,0.08554022036960048,0.09050652047598115,0.13314544053161775,0.21180478197305186,0.2405557326433788,0.07943460586549611,0.06378765102521286,0.2881435407825643,0.31348295893153355,0.09357987377953382,0.25875420399078225,0.2912889694954262,0.34162262182568137,0.3682678290038277,0.04955635672764004,0.018363235843375972,0.152310539198726,0.06320141185625379
118,1,270.0,300.0,False,0.0503751995969194,0.0735659093208002,0.07985524804908851,0.2348202620494017,0.23865975696949376,0.0869102374656901,0.08929524938514649,0.19219929372454808,0.1994336780289683,0.03263784288774835,0.25748960915809893,0.26220740096551404,0.257996925359413,0.26429138349094394,0.035419458396427406,0.02183369019053067,0.13545527519714073,0.08328846446132744
119,1,270.0,330.0,False,0.06603297008884938,0.14071554492628274,0.06458856528378505,0.3224944291719821,0.42190411522236293,0.11534177508168464,0.05787441012374096,0.3063852241054521,0.41072483934401005,0.11716689077168524,0.275445307114241,0.3871841028831973,0.2985850149632738,0.4033131198980462,0.12038887761569615,0.06209902589962564,0.20314712493865245,0.14421849251909305
120,1,300.0,0.0,False,0.12373615335358229,0.13655507242346543,0.16556972626692007,0.24430682004932158,0.2171204541581357,0.22681071079937012,0.050986653751829904,0.3326340057925763,0.3109022241343201,0.2602835704464158,0.17297554849124458,0.1372358838200316,0.36794724680899715,0.3486073047780257,0.054056061887294254,0.019754469699137314,0.177457645250285,0.04635146676209643
121,1,300.0,30.0,False,0.03970083391761471,0.3093134528948757,0.06573269838362739,0.47071110914786574,0.3408471387715487,0.29558961629568625,0.05741604835997237,0.46764452087120556,0.34136198164829246,0.3472768134718627,0.757522459268732,0.6301434920527604,0.42084821259187244,0.2971988743684029,0.1362294284525853,0.048349904359716006,0.24526104662310644,0.16646475382071416
122,1,300.0,60.0,False,0.19788718824042414,0.25144353617174675,0.06095037498112052,0.16181665550615792,0.12336160530401061,0.0724364764463751,0.24240363179051527,0.3386319611275597,0.3021548819030782,0.29410875163713746,0.37636495935447534,0.3462865767474902,0.10997793536414738,0.07638422630049974,0.05347052312963232,0.10058861103581197,0.159091872040692,0.06472980191212437
123,1,300.0,90.0,False,0.07128293736823156,0.09987272470341668,0.09799044824323122,0.050015586321412044,0.10642184432630192,0.0755792960127988,0.07923844232674179,0.0948859825588377,0.14861893431136464,0.055323705708065385,0.10531394468958488,0.15396423159287154,0.09186879438519432,0.11971200808796933,0.06645656498027103,0.03380708579717551,0.08511670819251868,0.021264261114233095
124,1,300.0,120.0,False,0.060071899165218656,0.08485924925551817,0.09170951230782114,0.17701475491198765,0.18301986110756785,0.08893759923490832,0.059000603040568006,0.12260114626482492,0.13019772249420822,0.09894808666548771,0.18467178858088096,0.18288393921948048,0.11973978408923872,0.11485322342826683,0.05298962160729275,0.022805989979817594,0.1193350553496227,0.050688412366460406
125,1,300.0,150.0,False,0.14591926006847167,0.10890578738984619,0.07840681015602738,0.4774987367014972,0.5092303388735129,0.15657910590603413,0.10052153827372852,0.4069912619009168,0.4336234717463866,0.10249156534771738,0.4564276524684601,0.4891771665913417,0.4448586173460004,0.47602601123889876,0.0448915605372491,0.055974823933170464,0.26399218663787105,0.18876532383693342
126,1,300.0,180.0,False,0.10403777631055042,0.08823904479722591,0.14546670777118675,0.6761285407717633,0.7248364682877667,0.10218692186052254,0.11378350509695453,0.6446170154985569,0.6900731805094443,0.07719269034803855,0.707890900574512,0.7566718259029015,0.7284359049012209,0.7728473660198334,0.06383621848323923,0.027433363996785715,0.3477417075876986,0.28902829772261157
127,1,300.0,210.0,False,0.04996687464336205,0.08633873793571609,0.06133271278411757,0.49430760018821146,0.49895418043674034,0.05875865580569231,0.06450642886387861,0.4779699308105651,0.48151781152161344,0.07757738398976138,0.49954725046654125,0.48973144868342205,0.533617774511931,0.5229245085836067,0.030584304146512302,0.027955238962341318,0.2381800211976295,0.21135724883619608
128,1,300.0,240.0,False,0.025827705452135606,0.03284982923268598,0.03795820416772568,0.3222733793839101,0.29501257508462514,0.02428036622395613,0.03689340318125962,0.31665125934843835,0.2892236060298489,0.05336383320618852,0.30543666783794193,0.277334338984371,0.3389053790901674,0.31385847418289586,0.03984873163233012,0.01194517526631053,0.14278433866421653,0.1357517739050776
129,1,300.0,270.0,False,0.06079299652592776,0.04463685652008939,0.06395651049687351,0.19207272018619215,0.1930506735843384,0.043134228392640014,0.054221568852597345,0.19826893272933258,0.1936483333659174,0.07640685814700347,0.1663818380730163,0.1635627513329388,0.2400987726663079,0.23754251556943728,0.04153772739908305,0.01752105015065954,0.11090195146268425,0.06699694148461612
130,1,300.0,300.0,True,0.13028474200858886,0.1934069316214221,0.09856290037113564,0.13314599561190027,0.29548292607914606,0.12813241874957196,0.08491858055999982,0.07442214906978106,0.20577960612388577,0.12155950107940994,0.10481465617252642,0.1240574272119078,0.04856201790148761,0.23378360176529714,0.20550876298625737,0.04426513540071102,0.17017669913843858,0.069760263234213
131,1,300.0,330.0,False,0.3763911386309168,0.3488562872842099,0.47605064981750556,0.35805102382111176,0.46938348246722794,0.1318915995048259,0.24039300610757985,0.13236144103429756,0.20477164728132802,0.16455158123160935,0.22632726992334182,0.3129585282060199,0.3568926813750546,0.4250278934142122,0.11745137273616599,0.0452123495399521,0.4057465164041944,0.0554354237126107
132,1,330.0,0.0,False,0.08663775388189023,0.08132572231396445,0.24736679735339268,0.3728286853101863,0.45918282492546203,0.05852168320816299,0.18596823941487212,0.29795367175208903,0.3842459719198194,0.18240693804776398,0.31857611520642615,0.40528008134988885,0.2586468215834399,0.29455857021976595,0.1805461182870679,0.027218569290179163,0.24946835675697915,0.15098880496379447
133,1,330.0,30.0,False,0.07359113133334817,0.06767119810044617,0.04644893249529637,0.45509460465091983,0.4755820398914635,0.05849074270237928,0.060404209699994896,0.505164996705604,0.5281396739968945,0.06048892470896426,0.48177851152085094,0.5022325307302574,0.46840677846339396,0.4908008056746137,0.04164435767913546,0.027466603243395477,0.22367758129429482,0.19762774247286122
134,1,330.0,60.0,False,0.10369586824613544,0.1417996256320897,0.05538985659775751,0.12602939211719333,0.1754901040261243,0.048813399496994064,0.07551378103139465,0.21064133053239265,0.25843280896480747,0.11832011171890719,0.25113814881417873,0.30164745735251447,0.15563070811449586,0.19820033788703267,0.06349165362129074,0.01939532580735258,0.12048096932386006,0.04007459937937115
135,1,330.0,90.0,False,0.034868303631300335,0.03763587469265596,0.04409809227921421,0.0658185905081535,0.04021393890200746,0.022378902910404057,0.03850335022761099,0.06440609317501575,0.03545285506106123,0.04270035560034295,0.06742732488246733,0.03559732809781743,0.08821983602723607,0.06245624765893673,0.03420543733470681,0.023759124418804976,0.044526960002666295,0.011071551903605106
136,1,330.0,120.0,False,0.0721365986945208,0.05774320049507642,0.07156607322536054,0.36964433885825726,0.34153299165352236,0.05576335276972951,0.06145086354169423,0.33504246620770217,0.3079676331015432,0.038687288960083395,0.3755498679320529,0.34752813301569707,0.3927495995303369,0.36567461736465556,0.035865207572882446,0.02335727979611238,0.18252464058534748,0.14167933402245955
137,1,330.0,150.0,False,0.046486521795803246,0.06908168670700798,0.061105068971596656,0.5634808549428152,0.5106434025350282,0.06277670072480017,0.03914437908229498,0.5626970943818853,0.5054415863105886,0.08665630775155879,0.5077508266129448,0.4534201472044836,0.587587189610882,0.530438863559261,0.12069143052624062,0.042775630316985516,0.25015950699045025,0.23496194132330947
138,1,330.0,180.0,False,0.08620009835842873,0.10004987124904209,0.06578659989128163,0.4374754479678855,0.4294803927039724,0.05112632812025028,0.08638063498859536,0.4091411492484905,0.3977621861344355,0.09566519544116471,0.4156648455493912,0.3999866444738238,0.4764837009197128,0.46732199048318723,0.06323661491475813,0.03849038811728547,0.22379848203412206,0.17156787747546592
139,1,330.0,210.0,False,0.05250677263547588,0.07174665954458674,0.08134802722915069,0.23492749292317772,0.17392688477886611,0.0587939497386862,0.10322425595190668,0.21651004745822655,0.14835197544515813,0.12006954168503899,0.24485363142774189,0.17207359907984854,0.2997975444222645,0.23804669753793778,0.093331161556851,0.031300608068042746,0.12289116742225144,0.06993187955504496
140,1,330.0,240.0,False,0.05923145342746985,0.10035165215258458,0.07351246504374973,0.15370441676138727,0.16942725673918357,0.06243610292277113,0.04013706660097726,0.11181805521472468,0.12888308985593183,0.08405852238060366,0.059479280255753525,0.07982943269016994,0.12555906308726342,0.1446447215559225,0.038289853477529945,0.03450140675139549,0.111245448824875,0.04344144407953407
141,1,330.0,270.0,False,0.04376104379268258,0.05835726160768422,0.08470026108337905,0.11774980213177132,0.08918226111065158,0.07048726282285123,0.09443820186856783,0.14366613872852455,0.11899267884920026,0.07740880262338232,0.12901371212857185,0.09639715880752914,0.14190689605343046,0.12450527249357504,0.05557737926034311,0.036442892281526224,0.07875012594523376,0.025711137978293372
142,1,330.0,300.0,False,0.2099423197632983,0.18568939455580857,0.27729477259286994,0.308191380035624,0.3740023885767555,0.1345859676713607,0.13914408859843438,0.13231879901460003,0.19360665615540723,0.2598221740401676,0.22798480931266027,0.2853686754823573,0.11589377891284383,0.15100336789990002,0.06936656612711989,0.03936017911409455,0.27102405110487127,0.06787967558604074
143,1,330.0,330.0,True,0.12570210766299053,0.11592643642531791,0.10599016455818486,0.2166564208954725,0.24303030784406526,0.15744153263470922,0.1015498088985965,0.2636565540456626,0.22187362402878066,0.07879396400791447,0.1747434341819864,0.2520091250617789,0.1695889086805749,0.19562605984502235,0.09177698401650747,0.03935580344983447,0.16146108747720622,0.056796469812250686
144,2,0.0,0.0,True,0.07816187829641354,0.09408344976816965,0.13326581905997006,0.35411426985450933,0.31546121138262473,0.04982185038686662,0.08170437543984002,0.29340325383010263,0.25386398662854553,0.12659666398500846,0.3313091729247732,0.28871118423510084,0.2278034177954261,0.19459843769728025,0.08385753747613721,0.026248679725009265,0.19501732567233748,0.11616768802766145
145,2,0.0,30.0,False,0.11216593887084172,0.13071821387840898,0.08511651079903318,0.13210783546181054,0.0885657570223114,0.04801823259381684,0.034016718209882085,0.07113800432183592,0.13218020341121606,0.07040333556989907,0.09368960637895526,0.15356512058923344,0.07004184222750376,0.11270722492932941,0.07660075584289777,0.06630824816316451,0.10973485120648116,0.020004776198387787
146,2,0.0,60.0,False,0.08343839567437333,0.21854120050234493,0.16879873257818367,0.08055252894553687,0.05812396377366301,0.15021881167531886,0.09519067455254823,0.05058975444949448,0.10822071033969935,0.08013181659095232,0.17805684509050207,0.2407647811326495,0.13655239600513935,0.19400273065313164,0.07931463173229969,0.06398639571870984,0.12189096429482035,0.06131117925859584
147,2,0.0,90.0,False,0.04264151783984185,0.03257867443321125,0.03208038102406158,0.05204352702724961,0.03866482391990753,0.02365282297420816,0.03747441593185232,0.048356181520871754,0.027928831800272856,0.03277529704866928,0.048809567689224814,0.03768584780067742,0.06046809354035956,0.03905275368381158,0.04154491713840718,0.024214775643481512,0.03960178484885436,0.007359489333893384
148,2,0.0,120.0,False,0.0746956951980304,0.1125006552514002,0.09955588682496341,0.12062133127403162,0.19913311893579913,0.05602528405343289,0.07384474529206647,0.12816140056695186,0.22155087043351007,0.051905610165822645,0.1580291669245349,0.25783203423784684,0.1924306115914558,0.2820893689236965,0.13055018407836896,0.028359751281090365,0.12130133749684495,0.04190620750537507
149,2,0.0,150.0,False,0.06481307442655859,0.1041064425334167,0.040034655459343316,0.3370755770233468,0.35852423918762066,0.06915842584105888,0.05017825396608876,0.3580128942235896,0.38470006471656115,0.06982866026583306,0.4152490882575769,0.43790803644031157,0.36799774682333,0.38775687647707374,0.053561646802699994,0.050094473658661,0.1809107977260572,0.1379548119295786
150,2,0.0,180.0,False,0.07736241258736,0.11696333968361747,0.09530225229333832,0.22902127098725142,0.1867454649566334,0.107742801615896,0.08641513512267265,0.21992781535178876,0.1792717791644555,0.07378680407769113,0.3027146661954227,0.23971926156595424,0.29060396847287207,0.25208744486948403,0.08079011869423139,0.07774981926609956,0.14107894810164012,0.057543285034179645
151,2,0.0,210.0,False,0.20280897113657717,0.09605943072512327,0.3292189862078377,0.33897860580808903,0.3912073241144295,0.16574574600155406,0.1363934454644573,0.18991310916704773,0.21461773071270684,0.29678314684772356,0.2900050725888934,0.3326560035675416,0.12477773728499995,0.1483506593375791,0.08597979631083971,0.051400350706570695,0.27165466359841134,0.10743595138217572
152,2,0.0,240.0,False,0.11822406269678137,0.06702700169609341,0.05093167552421681,0.5924866523822985,0.6152649074136693,0.0836056036649543,0.1359457069398799,0.6987446567690541,0.7196133084747152,0.07429848870096475,0.6250497078019828,0.6457274672489153,0.5805149565186254,0.6062960684211015,0.05548689219023057,0.03515002159182474,0.2887868599426119,0.25832757138833234
153,2,0.0,270.0,False,0.05830380287578148,0.12946014344284335,0.05793641891889363,0.23731176566110834,0.33073326125280045,0.08486229978184881,0.04820319400819264,0.21322481919634761,0.30869285417028025,0.12141556879567628,0.28005692552583916,0.37598401324066955,0.21477539472637383,0.30811395492245464,0.11054705737918778,0.040774298215310485,0.16274907843028547,0.10656541876024794
