trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_7_vs_Student_0,sw_self_reference
0,1,0.0,0.0,True,0.10801956252756922,0.051788465094272304
1,1,0.0,30.0,False,0.15467909485930803,0.03275865195673924
2,1,0.0,60.0,False,0.10520321951990666,0.0747184425908621
3,1,0.0,90.0,False,0.08246045459478427,0.07612370590798824
4,1,0.0,120.0,False,0.09392172038498044,0.047153766721511475
5,1,0.0,150.0,False,0.06509438909820517,0.08909357983599325
6,1,0.0,180.0,False,0.08283064037344781,0.014374371534881148
7,1,0.0,210.0,False,0.2962556383857925,0.056259224488314
8,1,0.0,240.0,False,0.13819091894715085,0.0497787416975395
9,1,0.0,270.0,False,0.08323698388916884,0.02603986251146985
10,1,0.0,300.0,False,0.0530624072625321,0.030872377347100157
11,1,0.0,330.0,False,0.07285196137047242,0.06404280396246578
12,1,30.0,0.0,False,0.18644772063189308,0.03841658534458097
13,1,30.0,30.0,True,0.3582993319049891,0.052572455663914476
14,1,30.0,60.0,False,0.15442323190973728,0.09070939232632069
15,1,30.0,90.0,False,0.2326264081898397,0.15154189064103069
16,1,30.0,120.0,False,0.2400828986040862,0.13281200919448466
17,1,30.0,150.0,False,0.17837396952949391,0.055334163225807545
18,1,30.0,180.0,False,0.1020096088233573,0.11603175914578959
19,1,30.0,210.0,False,0.04975396580790146,0.03874755420888232
20,1,30.0,240.0,False,0.15485008958222243,0.04774110362419914
21,1,30.0,270.0,False,0.12917628887061056,0.042523950755921296
22,1,30.0,300.0,False,0.2415916370927611,0.1106070714106209
23,1,30.0,330.0,False,0.1740961791171365,0.09354902641075824
24,1,60.0,0.0,False,0.11406003500932563,0.04660608714052639
25,1,60.0,30.0,False,0.20153318208034568,0.12140641743931657
26,1,60.0,60.0,True,0.7008430148252119,0.07560922598505787
27,1,60.0,90.0,False,0.11963856739193862,0.03444731916673087
28,1,60.0,120.0,False,0.2845668064685734,0.040982166224296165
29,1,60.0,150.0,False,0.13360097805876742,0.08702316750329733
30,1,60.0,180.0,False,0.10378830598956136,0.032221891496701835
31,1,60.0,210.0,False,0.06050416382056928,0.03419144653928805
32,1,60.0,240.0,False,0.13218638604025412,0.04006899943853593
33,1,60.0,270.0,False,0.12756064140968987,0.04983406778331118
34,1,60.0,300.0,False,0.04644814968435468,0.15343257585042275
35,1,60.0,330.0,False,0.11495009554437391,0.1010627172374502
36,1,90.0,0.0,False,0.0707096419398047,0.06123938199779689
37,1,90.0,30.0,False,0.12580302810967425,0.05588817987860148
38,1,90.0,60.0,False,0.14902782768639547,0.055961911396910737
39,1,90.0,90.0,True,0.23337844173879146,0.040680542526150984
40,1,90.0,120.0,False,0.13517545169265904,0.025521369147440427
41,1,90.0,150.0,False,0.06010992821515189,0.015872314528538226
42,1,90.0,180.0,False,0.059609663557266566,0.02682865212261469
43,1,90.0,210.0,False,0.06152365441193806,0.027843193653506182
44,1,90.0,240.0,False,0.06561901428105252,0.05074131994853397
45,1,90.0,270.0,False,0.09678980166079283,0.0427292930618136
46,1,90.0,300.0,False,0.12703206101399,0.07723310929800639
47,1,90.0,330.0,False,0.13121656754858163,0.06539895543907234
48,1,120.0,0.0,False,0.17144291524335117,0.032823092330009185
49,1,120.0,30.0,False,0.0957402288406939,0.030489060035656854
50,1,120.0,60.0,False,0.19943176930421894,0.05936033208628633
