trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_10_vs_Student_0,sw_self_reference
0,1,0.0,0.0,True,0.14670275821998413,0.03459956380924208
1,1,0.0,30.0,False,0.04868789971398565,0.02561032177517278
2,1,0.0,60.0,False,0.09080038675653243,0.05745375341229463
3,1,0.0,90.0,False,0.07178079002020228,0.03834023610504013
4,1,0.0,120.0,False,0.14583334456931238,0.04886676438939625
5,1,0.0,150.0,False,0.12417521642831761,0.03438620752512485
6,1,0.0,180.0,False,0.0765492125569627,0.0332208125444593
7,1,0.0,210.0,False,0.08398887370996272,0.10725767297873456
8,1,0.0,240.0,False,0.06850643731116175,0.06351935629419785
9,1,0.0,270.0,False,0.09753906278962798,0.07578424938157649
10,1,0.0,300.0,False,178.44969909089943,106.5148171839854
11,1,0.0,330.0,False,0.09455229161548931,0.021060089357298185
12,1,30.0,0.0,False,0.16531638607471089,0.02947924605168791
13,1,30.0,30.0,True,0.2498538118884257,0.025031493559716733
14,1,30.0,60.0,False,0.05001423833143514,0.030804390481747462
15,1,30.0,90.0,False,0.1010736414839501,0.022010496792698443
16,1,30.0,120.0,False,0.03348393402480214,0.032951974607814044
17,1,30.0,150.0,False,0.08967858539396423,0.04427942463680065
18,1,30.0,180.0,False,0.0719249270394536,0.08729010365603873
19,1,30.0,210.0,False,0.11351922676382938,0.10270876142650573
20,1,30.0,240.0,False,0.06678542113474537,0.03608891571794924
21,1,30.0,270.0,False,0.07986479910159339,0.040710221444230574
22,1,30.0,300.0,False,0.10832681532720209,0.016911315149297876
23,1,30.0,330.0,False,0.08416892642121301,0.06343422878841853
24,1,60.0,0.0,False,0.0938463160534854,0.029044812269833672
25,1,60.0,30.0,False,0.14087849183768705,0.03747554694396897
26,1,60.0,60.0,True,0.07342660543866183,0.029022459129735403
27,1,60.0,90.0,False,0.10876160923088146,0.02477721259780228
28,1,60.0,120.0,False,0.09963240256116915,0.021483526103866404
29,1,60.0,150.0,False,0.03626643222666066,0.02602753231166348
30,1,60.0,180.0,False,0.0675026152706378,0.04601247111043212
31,1,60.0,210.0,False,0.0611027595601801,0.033674056077996034
32,1,60.0,240.0,False,0.06899319645105915,0.0383159966301021
33,1,60.0,270.0,False,0.05842697716250119,0.025908077037255558
34,1,60.0,300.0,False,0.18037323980229691,0.01641280860720811
35,1,60.0,330.0,False,0.1422334795600959,0.045203123317315186
36,1,90.0,0.0,False,0.13293760203240823,0.05763760151666765
37,1,90.0,30.0,False,0.05133038217304191,0.025466598848255133
38,1,90.0,60.0,False,0.10936636239181657,0.040751718053038566
39,1,90.0,90.0,True,0.13366381519414172,0.040746930034433256
40,1,90.0,120.0,False,0.11178908091995828,0.027700985267274658
41,1,90.0,150.0,False,0.07087652562984062,0.03450001582763007
42,1,90.0,180.0,False,0.13270761499110087,0.02871649182755711
43,1,90.0,210.0,False,0.06471321134904115,0.01820776749944862
44,1,90.0,240.0,False,0.12899349420791878,0.025945265837168916
45,1,90.0,270.0,False,0.24678213865939913,0.04663329301594133
46,1,90.0,300.0,False,0.08239470277250088,0.0707674126013041
47,1,90.0,330.0,False,0.1305120047304073,0.05215450512943971
48,1,120.0,0.0,False,0.139054894007264,0.06381127211551615
49,1,120.0,30.0,False,0.15222894303471068,0.07703248307371396
50,1,120.0,60.0,False,0.052825515253780424,0.037995263848652275
51,1,120.0,90.0,False,0.1337869745451597,0.06065708769480349
52,1,120.0,120.0,True,0.42995328693474194,0.05523942273834411
53,1,120.0,150.0,False,0.26849404570636537,0.07973947513194549
54,1,120.0,180.0,False,0.12264557164952092,0.07649846515366035
55,1,120.0,210.0,False,0.05165357807344171,0.027502935352138443
56,1,120.0,240.0,False,0.059564652306108246,0.011486738659219037
57,1,120.0,270.0,False,0.03885193156124389,0.06986786867560757
58,1,120.0,300.0,False,0.12418971025429448,0.08507286564351008
59,1,120.0,330.0,False,0.2595392838993311,0.2458744782572339
60,1,150.0,0.0,False,0.063607910472678,0.02856826087813116
61,1,150.0,30.0,False,0.21881680524620006,0.05622078094070704
62,1,150.0,60.0,False,0.03780924710705462,0.049878798756006065
63,1,150.0,90.0,False,0.10145493730852219,0.05852843382964411
64,1,150.0,120.0,False,0.08999996530294455,0.0868762372322267
65,1,150.0,150.0,True,0.17864852437350928,0.03521538857383873
66,1,150.0,180.0,False,0.020718372526427838,0.023583059691019585
67,1,150.0,210.0,False,0.0766407586806945,0.006136436575373329
68,1,150.0,240.0,False,0.020972343651734247,0.012167578317441346
69,1,150.0,270.0,False,0.09758311136397749,0.011955617066267295
70,1,150.0,300.0,False,0.05431246619882146,0.05527772898403967
71,1,150.0,330.0,False,0.1558685226577973,0.021543697183376703
72,1,180.0,0.0,False,0.19313977739071447,0.1669405078597163
73,1,180.0,30.0,False,0.06787618258854164,0.02455882544141056
74,1,180.0,60.0,False,0.18377365980049626,0.04304414227820575
75,1,180.0,90.0,False,0.11482439064913001,0.03438360348469092
76,1,180.0,120.0,False,0.33815974601226645,0.026155719042129835
77,1,180.0,150.0,False,0.05395488179598272,0.02986579000910173
78,1,180.0,180.0,True,0.08750131049069695,0.013056626738470588
79,1,180.0,210.0,False,0.06984691113896838,0.007888012037335693
80,1,180.0,240.0,False,0.10379797924359269,0.027884041463144084
81,1,180.0,270.0,False,0.14984865390784985,0.025427597726584667
82,1,180.0,300.0,False,0.04087500516463516,0.02303597814398355
83,1,180.0,330.0,False,0.22023210735482568,0.05931508068135125
84,1,210.0,0.0,False,0.21606244563831423,0.10721558872855527
85,1,210.0,30.0,False,0.1938121399158306,0.05089417974908922
86,1,210.0,60.0,False,0.12911727637317164,0.09644444763404156
87,1,210.0,90.0,False,0.07884432166801791,0.0851346905546925
88,1,210.0,120.0,False,0.04632687065867008,0.015350336761136407
89,1,210.0,150.0,False,0.051577055196211,0.03734148497510022
90,1,210.0,180.0,False,0.046755348782028146,0.012863126133849854
91,1,210.0,210.0,True,0.11150391435947234,0.014570624543262993
92,1,210.0,240.0,False,0.2864487069258533,0.03463475833399773
93,1,210.0,270.0,False,0.1903839396926314,0.04113900199790316
94,1,210.0,300.0,False,0.07083642332069477,0.14721301125101244
95,1,210.0,330.0,False,0.2848916778430727,0.024980660313490576
96,1,240.0,0.0,False,0.19770771780948637,0.055015444923650916
97,1,240.0,30.0,False,0.16708400041034868,0.06947680623609069
98,1,240.0,60.0,False,0.07699490096921566,0.06400741446928926
99,1,240.0,90.0,False,0.040557913955676886,0.0348267706335205
100,1,240.0,120.0,False,0.0771133608702734,0.06470551633745057
101,1,240.0,150.0,False,0.03718834536380282,0.03645009397778022
102,1,240.0,180.0,False,0.04049304480224201,0.023851892678376424
103,1,240.0,210.0,False,0.1893208935142058,0.025625239186082886
104,1,240.0,240.0,True,0.2818286005729611,0.028763889862861967
105,1,240.0,270.0,False,0.2146502062512628,0.05088779474219639
106,1,240.0,300.0,False,0.1524569548900379,0.059728203678126264
107,1,240.0,330.0,False,0.10336098404355831,0.027457422134560268
108,1,270.0,0.0,False,0.16419399159713963,0.029606949880904537
109,1,270.0,30.0,False,0.07558034599977703,0.0856468835086949
110,1,270.0,60.0,False,0.10924894856892867,0.04005082423007689
111,1,270.0,90.0,False,0.24313524768648315,0.020911600406811354
112,1,270.0,120.0,False,0.24331944106386563,0.07871822858219447
113,1,270.0,150.0,False,0.05246241006132254,0.07648812926397672
114,1,270.0,180.0,False,0.4567279168069811,0.03245414835145066
115,1,270.0,210.0,False,0.15807674429143412,0.08696502694665931
116,1,270.0,240.0,False,0.2858933839227197,0.08679366626101251
117,1,270.0,270.0,True,0.21323876909932368,0.04607419781004516
118,1,270.0,300.0,False,0.16500235770161853,0.023185744771322375
119,1,270.0,330.0,False,0.08351838430432115,0.028167974858064763
120,1,300.0,0.0,False,0.07697158771310796,183.2293956204656
121,1,300.0,30.0,False,0.09683977201944188,0.06313152003314158
122,1,300.0,60.0,False,0.11371899516246761,0.11565134629078896
