trial_idx,cue,color1_deg,color2_deg,same_color,sw_Healthy_vs_Ablated_1,sw_Healthy_vs_Student_0,sw_Healthy_vs_Student_1,sw_Ablated_1_vs_Student_0,sw_Ablated_1_vs_Student_1,sw_Student_0_vs_Student_1,teacher_vs_students_mean,teacher_vs_students_std
157,2,30.0,30.0,True,1.0083597401131992,0.49095702318409906,0.7948689074185519,0.6669380116128893,0.3070551611226428,0.3823986747487182,0.7647285569052834,0.21230123789590524
158,2,30.0,60.0,False,0.5695989010545752,0.30740528013549157,0.4540843947157341,0.4589828458782757,0.26805275672823403,0.23043358356678995,0.4436961919686003,0.1072918442998712
159,2,30.0,90.0,False,0.6221930490347484,0.41801055701425444,0.6254314243403658,0.5959959772847768,0.09318467041725989,0.5806085551274374,0.5552116767964562,0.09702484980928879
160,2,30.0,120.0,False,1.1506690735527165,0.3303144508522528,1.1535357638266985,1.2120064792472156,0.12695222481913887,1.2146837943620394,0.8781730960772226,0.38739633094036596
161,2,30.0,150.0,False,1.3952859052201423,0.3276172503360544,1.4178872802551512,1.5544068951623682,0.07709611872435737,1.5811450351626006,1.0469301452704494,0.5087147112429803
162,2,30.0,180.0,False,1.3989256803271248,0.2760125805901684,1.4612890181892446,1.5604787293734839,0.09227188681489454,1.622206615074501,1.0454090930355127,0.5446408856605242
163,2,30.0,210.0,False,1.3452695690583727,0.27409179283659973,1.2515266484985794,1.513109870193988,0.28056047965101105,1.4280135489782813,0.9569626701311839,0.4843768574719318
164,2,30.0,240.0,False,1.0553620741749319,0.2946527567235656,0.9675136531064488,0.9847744740315869,0.12118934479600098,0.9035750480315168,0.7725094946683154,0.3397936950272958
165,2,30.0,270.0,False,1.9584329869596915,1.0258004385572916,1.8416247227547495,1.173220346878198,0.21719503894917205,1.0425613340832816,1.6086193827572444,0.41486502538810016
166,2,30.0,300.0,False,1.8991298338122347,1.4734525579126694,1.9231156427971325,0.74766217574662,0.20066192682279577,0.660032500369435,1.7652326781740122,0.20655194454496228
167,2,30.0,330.0,False,1.6200077449315804,1.169633449147524,1.574607167773058,0.6243274628524045,0.07236533661163322,0.5771435906931848,1.4547494539507209,0.20245765853264913
168,2,60.0,0.0,False,1.238973131417898,0.9616294751494594,1.2292817707752954,0.360728937495986,0.056029722028361525,0.33850090522216286,1.143294792447551,0.12851769333322283
169,2,60.0,30.0,False,0.7872381453740722,0.6755827378587682,0.7845119160800018,0.3103052709876311,0.10383814673114444,0.2459339717017096,0.7491109331042808,0.05200419664852457
170,2,60.0,60.0,True,0.4091257529869602,0.25637210639901054,0.3733047099889577,0.32065030554528184,0.09420981936098946,0.31644428728561586,0.34626752312497616,0.06522615140988287
171,2,60.0,90.0,False,0.4684450234168567,0.2849518252323938,0.5305033870141631,0.6106995923750347,0.10575152771215034,0.6903520377872263,0.4279667452211379,0.10425213228078045
172,2,60.0,120.0,False,1.000867687574511,0.3320943297925275,1.02159823995373,1.2014217612754932,0.06459127832054344,1.2181511817163573,0.7848534191069229,0.3202608662409311
173,2,60.0,150.0,False,1.4622871425992061,0.5198682827320403,1.498884712612421,1.6033417398788636,0.20946870285811434,1.6609598898442244,1.160346712647889,0.4531330267690502
174,2,60.0,180.0,False,1.4497265857317478,0.7907846341343617,1.708655728327662,1.4569840640421785,0.2703000266328882,1.4351464185095688,1.3163889827312572,0.3863987781807278
175,2,60.0,210.0,False,1.258067735610426,0.8635646527960021,1.3244285726899845,1.0697922539634324,0.08772634497616343,1.0265581430802255,1.1486869870321375,0.20342402231901685
176,2,60.0,240.0,False,0.6235114917054595,0.24906202033811836,0.5119242291403806,0.6390069534635965,0.20426759059132257,0.7228010332050777,0.46149924706131945,0.15697157017556934
177,2,60.0,270.0,False,1.5176678749709214,0.9878277820799377,1.4694682065884486,0.6723320557982879,0.08843442090004523,0.6312540138891194,1.3249879545464358,0.23921892125732053
178,2,60.0,300.0,False,1.781603170638117,1.1914020626128738,1.7905886526878545,0.7415817924642942,0.08673185458362523,0.7333773899614007,1.5878646286462816,0.28036536807204787
179,2,60.0,330.0,False,1.361633064140741,0.9898616614668017,1.394590420138879,0.5538163483007585,0.052607995746464326,0.5879339905381707,1.2486950485821406,0.18351673591763806
180,2,90.0,0.0,False,1.365978978709175,1.3572335449205433,1.3794544105920048,0.6030199896503212,0.028237758218058913,0.6192396143235996,1.3675556447405743,0.009139880547294218
181,2,90.0,30.0,False,0.8285336591583707,0.7891509295599726,0.8417288010090564,0.528020356547925,0.04100602764955559,0.5485523187972369,0.8198044632424666,0.022334685842619707
182,2,90.0,60.0,False,0.4365614619717314,0.4133423395228517,0.4018546055674273,0.5388357493450974,0.09004193846719169,0.5448410895130459,0.41725280235400347,0.014436302851552417
183,2,90.0,90.0,True,0.6678190948312119,0.2293082251670376,0.6935131574809613,0.77281132990937,0.2190360120642839,0.8035122927199199,0.5302134924930703,0.21303056297516826
184,2,90.0,120.0,False,1.3641301479861236,0.387340612450821,1.2892794438947544,1.2621904053608786,0.19181664726048828,1.2163945196183832,1.0135834014438998,0.4438736156836506
185,2,90.0,150.0,False,1.7520696372442974,1.0196418519565547,1.7066202650054492,1.2724423715036028,0.18855078105025988,1.3235490299193051,1.4927772514021005,0.335071376491237
186,2,90.0,180.0,False,1.68339027624963,1.3876387516097277,1.6784016195558962,1.0431778464879926,0.06150780567506911,1.0337223279247527,1.583143549138418,0.13825776907996312
187,2,90.0,210.0,False,0.7844709464341247,0.9697751292815193,0.9660193820870697,1.1339829953970366,0.25508343461682337,1.0121753593367417,0.9067551526009047,0.08648158462018295
188,2,90.0,240.0,False,0.8792022451078114,0.4447895905295396,0.9962449741489598,1.2424450089897243,0.20571594513648211,1.3490537823311446,0.7734122699287703,0.23723321741414022
189,2,90.0,270.0,False,1.5994743446255675,0.39608694851635845,1.668838728196991,1.241751835123734,0.1733656200080234,1.3107613014692463,1.221466673779639,0.5843181910476671
190,2,90.0,300.0,False,1.71856918081589,0.9521256566935772,1.7342694067936915,0.9426232073990294,0.0440104917454976,0.9556424083970076,1.4683214147677195,0.3650617936406953
191,2,90.0,330.0,False,1.7416163149080135,1.5130957652979578,1.7373334606804185,0.7518481961064314,0.02758273439203289,0.7551998845207166,1.6640151802954632,0.10673046449655528
192,2,120.0,0.0,False,1.2904466847815967,0.7725666207449234,1.2730399575466578,0.9929117879821325,0.06339496006256319,0.9920697952898214,1.112017754357726,0.24013336936172286
193,2,120.0,30.0,False,0.9859094057741459,0.17437432841141448,0.9916736818051954,0.922969092002162,0.09696691181038539,0.9287019979876173,0.7173191386635853,0.3839271692690033
194,2,120.0,60.0,False,0.6189644690266488,0.39355168214516245,0.6103392764611547,0.7877625913098179,0.0409336073096184,0.7777435456040601,0.5409518092109886,0.10428709278066405
195,2,120.0,90.0,False,0.6681270645447738,0.303910206484868,0.7512326042736823,0.6641576603685326,0.10539291983659346,0.7300805002334846,0.5744232917677747,0.19426722088464668
196,2,120.0,120.0,True,0.9258720096293085,1.1841016333173684,0.9429562640562984,0.7803758003498564,0.23463304532295687,0.9213441800075453,1.017643302334325,0.11791027634767272
197,2,120.0,150.0,False,1.1712358631197768,1.70014439404193,1.0946308397712405,1.4053500124138605,0.14993708056214872,1.4489970326242476,1.3220036989776491,0.26920855774947744
198,2,120.0,180.0,False,0.8988740642183539,1.172550246380248,0.9416542272128002,1.2177263833738685,0.09317420657054695,1.1873576443030351,1.0043595126038007,0.12020434762701018
199,2,120.0,210.0,False,0.9208599061212486,0.6659139552371036,0.8891574492094887,1.3457819547305927,0.073838516714442,1.3110554265285361,0.825310436855947,0.11345098856014198
200,2,120.0,240.0,False,1.1152286231353394,0.18458141341797943,1.2396017783657243,1.2042724598369365,0.19363431995497382,1.3261965259545083,0.8464706049730144,0.4707725189221958
201,2,120.0,270.0,False,1.5959740520799373,0.7517586136902419,1.6218089152069375,1.065355206258686,0.09250654878709519,1.1036659049681976,1.3231805269923722,0.404193940486988
202,2,120.0,300.0,False,2.219233264585408,2.1621054043545147,2.159069580663553,1.2418234111014512,0.10963974904405581,1.2233212577407935,2.1801360832011585,0.027673648723594083
203,2,120.0,330.0,False,1.6976580089522169,1.5581946753218898,1.7271563685462166,1.1275512930218003,0.07514171358504176,1.1620320837033722,1.6610030176067745,0.07368719806139427
204,2,150.0,0.0,False,1.3370654729750555,0.5197055799125025,1.3109533750593974,1.1637548808062317,0.0696040106050474,1.1461436177331568,1.0559081426489851,0.37930229951694894
205,2,150.0,30.0,False,1.0197060397627826,0.3332311483386201,1.0628560937896971,0.9667193773576817,0.06940663412929468,1.0053307518977497,0.8052644272970332,0.3342424709935436
206,2,150.0,60.0,False,0.7159097906724166,0.6707425885392314,0.7961892180612828,1.1253120873668112,0.2302045945600931,1.1169597824596091,0.7276138657576436,0.05187776174053246
207,2,150.0,90.0,False,1.3977317936854754,1.428989194211851,1.462135858246371,0.9736374740684747,0.11746184102386564,0.9037826952857718,1.4296189487145659,0.026296619884708515
208,2,150.0,120.0,False,0.6848546469447837,1.9399322869659907,1.0143101397912044,1.5565490468180012,0.35673508304452983,1.3337824053432255,1.2130323579006597,0.5313020864492923
209,2,150.0,150.0,True,0.6357129849509573,1.28264721847692,0.6186052352818519,0.9234061424581462,0.09771443314511191,0.930797095195995,0.8456551462365764,0.3090789782298018
210,2,150.0,180.0,False,0.34218718132344794,0.5184061893837231,0.2821748068588346,0.6050513837275352,0.11814952428354945,0.613082500648165,0.3809227258553352,0.10025516887769066
211,2,150.0,210.0,False,0.44554922476027525,0.3054676318396798,0.4610934091579857,0.6374713386624558,0.1495013610367291,0.6853259751991578,0.40403675525264693,0.06998718685087084
212,2,150.0,240.0,False,0.940708462895999,0.18846244057532913,0.9230080240458353,0.8099589215985648,0.09791662536832677,0.8070883831761644,0.6840596425057212,0.3505146371692129
213,2,150.0,270.0,False,1.3473397441143637,0.8116316003382338,1.3336288947626231,1.0306371762778417,0.08530230057349542,1.0252993288507781,1.164200079738407,0.24936639221220816
214,2,150.0,300.0,False,1.6746051150251886,1.5540354941659884,1.631085636968496,1.3683951732847084,0.06536758395973381,1.3398058513975348,1.619908748719891,0.04985278656019257
215,2,150.0,330.0,False,1.3986408331348632,1.1224225454862402,1.441161404692389,1.325867621585285,0.20332243202711295,1.377049144798534,1.3207415944378307,0.14130306350581415
216,2,180.0,0.0,False,1.3239593402117136,0.14326270933264376,1.3047357271780617,1.2218029791492475,0.05720458668386882,1.203636573726259,0.9239859255741397,0.5521104612354103
217,2,180.0,30.0,False,1.1032955247853249,0.26949528982756427,0.9805411920531962,1.2924325376719097,0.3262217298077902,1.1591129101523305,0.7844440022220285,0.36755615339579073
218,2,180.0,60.0,False,1.9194292234770334,1.4343586899064205,1.8742770065435983,1.1377233431487628,0.09639231374004792,1.1849996362101765,1.7426883066423506,0.21879982494035535
219,2,180.0,90.0,False,1.6390049668339217,2.1721068113040807,1.6430475856363427,1.3623116139029952,0.051998836565277526,1.3404280827948871,1.8180531212581148,0.25035920496767433
220,2,180.0,120.0,False,0.8171353833752457,1.3314015102407155,0.6930083511243239,1.1198874278144433,0.2198530982150452,1.2120536259142576,0.9471817482467616,0.27636992017206846
221,2,180.0,150.0,False,0.4244344792185369,0.642077662585421,0.4597394767555585,0.5210742832986435,0.07687874312772165,0.5032465145380626,0.5087505395198387,0.09537191068471873
222,2,180.0,180.0,True,0.31674056013828134,0.28883783806406355,0.3283416772996226,0.4301063407353597,0.12822465591468601,0.3991097372469191,0.3113066918339891,0.016578772012195136
223,2,180.0,210.0,False,0.3450279753081915,0.13591075861926735,0.3327104884982325,0.38300027791246205,0.13018286668521767,0.3730735103632979,0.27121640747523046,0.09580759914042404
224,2,180.0,240.0,False,0.6213270691541855,0.29931817554386553,0.6404493830503617,0.5025533415478602,0.06665171863858652,0.5336752045241935,0.5203648759161376,0.1564984526681499
225,2,180.0,270.0,False,1.0747554431158983,0.9434265195099504,1.0321480480189344,1.3508670891860592,0.06324169915282755,1.3093198706495746,1.0167766702149277,0.0547054597249023
226,2,180.0,300.0,False,1.2000095116107359,1.053785837407385,1.1599767256346802,1.3024444153355106,0.05339565027830746,1.2809030882628458,1.137924024884267,0.06169863278967309
227,2,180.0,330.0,False,1.244935210564138,0.46657475214910193,1.2339907697629386,1.1800132773971932,0.045874398674888864,1.1727745392367088,0.9818335774920595,0.36437040496036094
228,2,210.0,0.0,False,1.2333454182671395,0.2438749236104772,1.2025732236812796,1.3677352217896612,0.10056719654005708,1.337364612521755,0.8932645218529655,0.4593596047535907
229,2,210.0,30.0,False,1.3461612417741926,1.5536892738426495,1.5259424292250197,1.257090472604938,0.23695696182497056,1.1617145949233438,1.4752643149472873,0.09198976201589609
230,2,210.0,60.0,False,2.211205128570658,2.169293561845684,2.353336627393226,1.068907139718147,0.17209649760598072,0.9577449058386068,2.2446117726031893,0.0787610961205738
231,2,210.0,90.0,False,1.4462089701246579,1.842741104840615,1.3634038143366745,1.2978997811996948,0.0977863166772293,1.3418675799929525,1.5507846297673158,0.2091938669578812
232,2,210.0,120.0,False,0.6615284753888688,0.9460934233534237,0.6106115003497187,0.8263361151584339,0.0942511257776019,0.856696285294563,0.7394111330306704,0.14761732381753961
233,2,210.0,150.0,False,0.5730365272756739,0.261513042593707,0.5723213169631671,0.5460418529560788,0.09514235687439938,0.5188093353851129,0.468956962277516,0.14668529292737503
234,2,210.0,180.0,False,0.4056119434317801,0.23904617320295274,0.43149483021495394,0.40134228597887583,0.06174966266199773,0.4126920284521426,0.35871764894989555,0.0852776935962584
235,2,210.0,210.0,True,0.6272934909479404,0.22702299266667336,0.49206799565764986,0.6525298046483539,0.16072765611230144,0.5147543596256058,0.4487948264240879,0.1662498989076802
236,2,210.0,240.0,False,0.8381592298913818,0.29967888147894384,0.7663166943052085,0.9535682135338762,0.08850743164348568,0.8768955770490751,0.6347182685585114,0.23871723949874515
237,2,210.0,270.0,False,0.6672676845607376,0.4761819042844591,0.6911445543445014,0.8981133433100392,0.04360245321885209,0.9178379911611223,0.6115313810632327,0.09620165236239805
238,2,210.0,300.0,False,0.8356159213851975,0.3229387705646503,0.8439779485972335,0.8114614687417906,0.06514575359227254,0.8085790430247055,0.6675108801823604,0.243673189497153
239,2,210.0,330.0,False,1.0717470943893033,0.37819557825591876,1.0238473176437148,0.8693999436331101,0.09404460329584152,0.8151134952969775,0.8245966634296457,0.31625837937387
240,2,240.0,0.0,False,1.1718157250153727,0.08111563966978365,1.1075382667984752,1.178726287420068,0.08136003076575174,1.1148152353139293,0.786823210494544,0.4997000964233409
241,2,240.0,30.0,False,0.9131197300014784,1.148610991857749,1.0119683116439386,1.2516867688548337,0.17093914239418695,1.1363833840194855,1.0245663445010553,0.09655073425084655
242,2,240.0,60.0,False,2.256303354448728,1.6334337785557074,2.0021295412129043,0.8988583080706084,0.2613871342861612,0.8910014954399488,1.9639555580724466,0.25571412017445555
243,2,240.0,90.0,False,1.0364688757718317,1.2753280255263064,1.1239367949988055,1.2150872690333203,0.13924570784217988,1.1688113552542116,1.1452445654323145,0.09867096555722624
244,2,240.0,120.0,False,0.7819678375483066,0.48603339875825136,0.7992242923221589,0.8676645135812386,0.07252331729117203,0.8696364620059315,0.6890751762095721,0.14374495666697157
245,2,240.0,150.0,False,0.724807780466909,0.08226321045351151,0.7234388834239296,0.7128150602709428,0.06820714056353273,0.7109638897922045,0.5101699581147834,0.3025762790772096
246,2,240.0,180.0,False,0.5206537951020318,0.22442612401341439,0.521458691316355,0.5959905669322487,0.08442864573513933,0.590263680725196,0.42217953681060044,0.1398331652820118
247,2,240.0,210.0,False,0.9034402077587895,0.14854390743797136,0.7889395391683096,0.9323986962503927,0.141875082203837,0.8084528602332772,0.6136412181216901,0.33217889967188613
248,2,240.0,240.0,True,0.6989943010823274,0.24876970931608866,0.8445006774753723,0.5964476779918633,0.1539146389662296,0.7067995482723477,0.5974215626245961,0.25358971128491703
249,2,240.0,270.0,False,0.4718717169484602,0.3158961385224236,0.5627972434067701,0.6368151374336876,0.16364055239755226,0.6448660925979703,0.45018836629255127,0.10195641117663336
250,2,240.0,300.0,False,0.4887263391068839,0.4518212640680904,0.49619416317505555,0.566835911523059,0.027911372980959595,0.5826696551205145,0.47891392211667666,0.019398473980900454
251,2,240.0,330.0,False,0.6814276096237435,0.28113635535492365,0.6152226157140064,0.5172315937680556,0.12582613397460168,0.4953058045902521,0.5259288602308912,0.17519190075882507
252,2,270.0,0.0,False,1.3529272632499312,0.4857773786219636,1.2934379565778076,0.9488416697439654,0.09807995353092154,0.8858804239363306,1.0440475328165675,0.3955029862512061
253,2,270.0,30.0,False,1.0670439240799598,0.32576794627307704,1.1585936788180529,0.7850126994136211,0.2264472842740059,0.8726806260093325,0.8504685163903632,0.37289708643646363
254,2,270.0,60.0,False,0.9065006786920095,0.31735795021037233,0.8295991773641936,0.7879564454963319,0.09723700300547658,0.7206085372792495,0.6844859354221918,0.2614901889439136
255,2,270.0,90.0,False,0.6363518075578349,0.6569991223467473,0.6255179856468587,1.1174858872790503,0.13642444619554944,1.0476863839482824,0.6396229718504803,0.013058608370250815
256,2,270.0,120.0,False,0.8375542954028186,0.20543674594842226,0.8448243558277548,0.8541362334439507,0.06540113665697418,0.8565611710695813,0.6292717990596652,0.2997113362654174
257,2,270.0,150.0,False,0.8241238816830885,0.3271759850306394,0.8026294157808351,0.878123291175892,0.13243983574207985,0.8506253421417281,0.6513097608315209,0.22936511137966314
258,2,270.0,180.0,False,1.074645945066682,0.5275536089181824,1.074717908212197,1.276415068386977,0.09855643399089564,1.254644074871948,0.8923058207323539,0.25791876409982434
259,2,270.0,210.0,False,1.0921140660657709,0.3600758796275819,1.1488453659796887,1.2828857037312917,0.18020644292644017,1.3699929487229805,0.8670117705576805,0.3592052414542419
260,2,270.0,240.0,False,0.7166989665072176,0.3463452896416843,0.7152004066270954,0.6824024438808536,0.02506692697198456,0.6822672801285216,0.5927482209253324,0.1742342576902511
261,2,270.0,270.0,True,0.48574508335326294,0.5979574250179213,0.5022616391112664,0.6359770509211918,0.07570381292990425,0.6276069939173823,0.5286547158274836,0.049466138447612794
262,2,270.0,300.0,False,0.23710324497759233,0.39926549750258866,0.2352248298875218,0.5816212661410753,0.09626660171455358,0.5869153455379209,0.29053119078923423,0.07689058981495729
263,2,270.0,330.0,False,0.6229140019936741,0.2559268448330784,0.49573007167325467,0.4700621631500031,0.14594085653817335,0.37006600101637876,0.45819030616666906,0.15215522529294662
264,2,300.0,0.0,False,1.4869265864673817,0.6956629522489852,1.470492145759314,0.8699005669014909,0.16373474982549524,0.8819305132342841,1.217693894825227,0.3691925888256032
265,2,300.0,30.0,False,1.120043531671854,0.42627532811470026,1.111513191932662,0.7306699260378149,0.1739353911983182,0.7231555554415252,0.8859440172397388,0.3250535027709182
266,2,300.0,60.0,False,0.6225147384003609,0.22775351777261194,0.5785583019930588,0.4185838045946149,0.09435450898568333,0.4066175866227484,0.4762755193886772,0.17664546610060305
267,2,300.0,90.0,False,0.7297308044424513,0.2907805488472388,0.7361141016577113,0.54987385196324,0.08584497314427691,0.5536531344130078,0.5855418183158004,0.2084439830503999
268,2,300.0,120.0,False,1.2095177921267117,0.676744770633338,1.2137013534090486,0.935397481782092,0.055181954256157954,0.9379429305646825,1.0333213053896995,0.25214347027091766
269,2,300.0,150.0,False,1.2744930987708303,0.5938897666522633,1.3209973221527336,1.373746992412391,0.1058614281664156,1.4017928850235575,1.0631267291919424,0.3323433525318724
270,2,300.0,180.0,False,1.2844206399047224,0.5223464808236244,1.3185197672116173,1.475001269043068,0.0833525718009422,1.5113552247623878,1.0417622959799882,0.3675461688882865
271,2,300.0,210.0,False,1.2796292578937045,0.25294925911212346,1.3135404221058884,1.3741707736819775,0.0700267355634659,1.3941232409778355,0.9487063130372387,0.4921692800446294
272,2,300.0,240.0,False,0.9718809255905455,0.59148570463991,0.9678450287123139,0.8157480123816658,0.034921921612560324,0.8226158536140854,0.8437372196475899,0.17837636658416983
273,2,300.0,270.0,False,0.4695091209183828,0.635062080982157,0.48782341768385207,0.6019628562312581,0.07098212133980805,0.5879754777071516,0.5307982065281306,0.07410384607034981
274,2,300.0,300.0,True,0.2611385721177714,0.5521619120477257,0.1467237166087485,0.4912546162606117,0.1664769664102262,0.5077425798136203,0.32000806692474854,0.17067365671425902
275,2,300.0,330.0,False,0.7228219100897972,0.4261465145824793,0.7079723848118422,0.5239509802394994,0.15632606908545138,0.4302709837541019,0.6189802698280396,0.1364887540466824
276,2,330.0,0.0,False,1.4459742617773252,0.8206932622210017,1.476333670186728,0.7408241570341596,0.11480839226568829,0.7949538608347245,1.2476670647283516,0.3021703652361598
277,2,330.0,30.0,False,1.051318641323927,0.6090256920676635,1.088641520328935,0.55235112417551,0.052368433962270616,0.5889658235683137,0.9163286179068418,0.21782954421029188
278,2,330.0,60.0,False,0.7292241931373495,0.40523148207156245,0.7234050500709817,0.4420931914007825,0.16510909840288396,0.40051709958847415,0.6192869084266311,0.15137868579722932
279,2,330.0,90.0,False,0.8179043721424538,0.642761383612587,0.8256617482532114,0.49469322249266845,0.046510150558513444,0.5088428597211438,0.7621091680027506,0.0844510290056184
280,2,330.0,120.0,False,1.2847820945891795,0.747200926685293,1.3031753155267527,1.003285778962605,0.07684503936727152,1.0192398918075916,1.1117194456004083,0.25786287133302277
281,2,330.0,150.0,False,1.3462259693772878,0.5319178659577379,1.4193376999742753,1.3863121982606583,0.25169997327495663,1.4274462098773721,1.0991605117697671,0.40221014052241805
282,2,330.0,180.0,False,1.6022500441305656,0.24788498653270827,1.6265481858442774,1.5967525952234083,0.08377215295055833,1.6232273763327032,1.158894405502517,0.6442573093681676
283,2,330.0,210.0,False,1.558253647320952,0.2467336236181265,1.590287028703561,1.5079189041243635,0.1060107659677767,1.5426582154540045,1.1317580998808798,0.6259434357132821
284,2,330.0,240.0,False,1.2972803091723,0.5340877998605539,1.2443182213987094,1.0578006467902892,0.12342495299476058,1.0068844497697271,1.025228776810521,0.34796153055077855
285,2,330.0,270.0,False,1.216650420891195,0.8865048839718004,1.0927033269328197,0.6096854227191428,0.13647852400848443,0.505884316302327,1.065286210598605,0.1361685048950056
286,2,330.0,300.0,False,1.098839705638292,0.7776931839360628,1.242153127557721,0.654436745038345,0.2571951389850972,0.6416024530736268,1.0395620057106918,0.19419259184082935
287,2,330.0,330.0,True,1.565999341710043,0.7994182689402225,1.5755699339372293,0.9462299617536238,0.11820014407754742,0.933542201732834,1.3136625148624983,0.3636465842976505
