trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_0_vs_Student_0,sw_Ablated_0_vs_Student_1,sw_Student_0_vs_Student_1,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
0,1,0.0,0.0,True,1.1703850154765858,0.044150243875460696,1.1545231532791413,0.029798555915673,0.6072676296760232,0.5631173858005625
1,1,0.0,30.0,False,1.311160903193167,0.1323501182060985,1.34687732371863,0.01575176829421235,0.7217555106996327,0.5894053924935343
2,1,0.0,60.0,False,2.1265691667483884,0.2988329565429424,1.8761843388109067,0.040316078242650585,1.2127010616456655,0.913868105102723
3,1,0.0,90.0,False,0.7746075148143002,0.09758170903421082,0.8375912606659079,0.018208165504299798,0.4360946119242555,0.3385129028900447
4,1,0.0,120.0,False,2.0803889950523544,0.09619495002627487,2.0143150529969143,0.028734396390714532,1.0882919725393148,0.9920970225130398
5,1,0.0,150.0,False,1.458666429909441,0.0859938209945822,1.5099055917877262,0.04214862656623502,0.7723301254520116,0.6863363044574294
6,1,0.0,180.0,False,0.8856193481430397,0.11458925210066567,0.989440898355207,0.021200002580162258,0.5001043001218527,0.385515048021187
7,1,0.0,210.0,False,1.1373691147654812,0.05446104556035643,1.152741965729871,0.03150190396165592,0.5959150801629188,0.5414540346025624
8,1,0.0,240.0,False,1.2222505746925136,0.09740371236170736,1.2951658633334913,0.03741443651138146,0.6598271435271105,0.5624234311654032
9,1,0.0,270.0,False,1.2975287038319068,0.05344825532081929,1.3319076977688278,0.029201352763901227,0.675488479576363,0.6220402242555437
10,1,0.0,300.0,False,0.592491182492609,0.04005287592438693,0.62617632051935,0.03040813334136272,0.31627202920849795,0.276219153284111
11,1,0.0,330.0,False,0.40586187232559867,0.04521844276872418,0.3856509502892783,0.05772902219583519,0.22554015754716142,0.18032171477843723
12,1,30.0,0.0,False,1.2286127599167638,0.09963090579246453,1.2166165698416251,0.018193553085222462,0.6641218328546141,0.5644909270621496
13,1,30.0,30.0,True,4.669017621533893,1.0157755666002684,5.68399112704991,0.06377217057496609,2.842396594067081,1.8266210274668122
14,1,30.0,60.0,False,23.716661026519688,10.798064018870438,12.925750181195856,0.3970758380490885,17.25736252269506,6.459298503824625
15,1,30.0,90.0,False,1.8485014170884742,0.2034898274193808,1.8463923793426669,0.036927363236114494,1.0259956222539275,0.8225057948345467
16,1,30.0,120.0,False,2.231039879261231,0.06251556678683334,2.1741594966291267,0.028760641901077237,1.1467777230240321,1.0842621562371988
17,1,30.0,150.0,False,1.7895917950778224,0.06074067971667471,1.8073869267325517,0.02759854312349716,0.9251662373972486,0.8644255576805738
18,1,30.0,180.0,False,1.7068985566261485,0.06050576779145749,1.7404543362609521,0.029979017706340275,0.883702162208803,0.8231963944173455
19,1,30.0,210.0,False,1.6395891746330962,0.05225233179825774,1.6456759596877553,0.02977323384083804,0.845920753215677,0.7936684214174192
20,1,30.0,240.0,False,1.7047913862975912,0.04928217124297336,1.6982486583622132,0.03951640000838055,0.8770367787702823,0.8277546075273089
21,1,30.0,270.0,False,1.3466953144467613,0.04022159026425471,1.3584831583634442,0.018142941168536104,0.693458452355508,0.6532368620912532
22,1,30.0,300.0,False,0.4267158222235465,0.03168249265808099,0.4137608510237682,0.020301581236361225,0.22919915744081373,0.19751666478273275
23,1,30.0,330.0,False,1.1159758552803507,0.049087838049696936,1.1498953771985925,0.026263456496874664,0.5825318466650238,0.5334440086153269
24,1,60.0,0.0,False,1.257082200749609,0.18164290224999524,1.361517328392118,0.04980649208156469,0.7193625514998021,0.5377196492498069
25,1,60.0,30.0,False,7.520036530466974,0.7073569198693772,7.503771868052093,0.1633127727657845,4.113696725168175,3.4063398052987983
26,1,60.0,60.0,True,14.279640385319336,5.456691133714509,8.832763102841064,0.35124192389014164,9.868165759516923,4.411474625802414
27,1,60.0,90.0,False,4.577364798875512,2.2495590028917385,2.4597679610880316,0.05735254856490519,3.4134619008836253,1.1639028979918866
28,1,60.0,120.0,False,2.3052706648046954,0.05701171653913042,2.2670605703506936,0.017629872549952193,1.181141190671913,1.1241294741327825
