trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_2_vs_Student_0,sw_self_reference
0,1,0.0,0.0,True,0.14217469788752019,0.0399894210701786
1,1,0.0,30.0,False,0.17570442599368996,0.0389028471905846
2,1,0.0,60.0,False,0.3914335458318005,0.07100442855986266
3,1,0.0,90.0,False,0.2069250009566241,0.0279321777704859
4,1,0.0,120.0,False,0.4341925816742187,0.15091859852148506
5,1,0.0,150.0,False,0.5732204944707808,0.034323825476275785
6,1,0.0,180.0,False,0.5570376671085819,0.059562472344496395
7,1,0.0,210.0,False,0.2978319707285043,0.03032723025504904
8,1,0.0,240.0,False,0.11694925752239733,0.06308906058499482
9,1,0.0,270.0,False,0.2520770974749862,0.0928782390701214
10,1,0.0,300.0,False,0.05574765810841435,0.03281535048234672
11,1,0.0,330.0,False,0.07155127522169671,0.02076796923221487
12,1,30.0,0.0,False,0.1895983765137134,0.040495086941027325
13,1,30.0,30.0,True,0.1401497192803144,0.06147317642764974
14,1,30.0,60.0,False,0.9029142687734053,0.026855219467618163
15,1,30.0,90.0,False,0.2733905889320041,0.0699854653493279
16,1,30.0,120.0,False,1.036371505737324,0.03164705992975368
17,1,30.0,150.0,False,0.7805127387088768,0.0746109444637118
18,1,30.0,180.0,False,0.509687409795665,0.0929761254674469
19,1,30.0,210.0,False,0.2873806941875895,0.016954438083207336
20,1,30.0,240.0,False,0.3078199480875628,0.06814880329589003
21,1,30.0,270.0,False,0.3927863537302918,0.16181212946474213
22,1,30.0,300.0,False,0.1757769155040133,0.06696123473022436
23,1,30.0,330.0,False,0.07128392533819766,0.029330584762624505
24,1,60.0,0.0,False,0.33252874414822664,0.03374220520122499
25,1,60.0,30.0,False,0.46830713706059546,0.03846595726677394
26,1,60.0,60.0,True,0.24543730338837544,0.018208310500140358
27,1,60.0,90.0,False,0.28761168647081137,0.01931668400715774
28,1,60.0,120.0,False,0.621002464213972,0.011095832431320434
29,1,60.0,150.0,False,0.33207467139617475,0.10950288074476172
